"","Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","prefix_this","minsize","maxsize","n_iterations","size_mean_initial","size_sd_initial","n_S_initial","n_A_initial","size_mean_final","n_A_final","n_S_final","longevity_90_final","n_S_lag_factor","n_S_scale_factor","SWE.mean","Tmax.mean","basal_area_density_final","n_A_final_gt_30_cm","cv_n_A_final_ten","index","pixel","replicate_climate_resample","replicate_data_resample","Ploidy_level","geneticSexID"
"11","0","0","0","0",-0.479843199253082,3196.03735351562,"map_2236_1_2",5,70,300,20,5,4.81907984020243,0.1,8.78871454007264,0.132065415013287,1.63340995604972,33,0.2,0.5,85.4516093960632,21.1173017402556,0.000930356175269531,0.000345556469148708,0.414122822212803,4,2236,1,"2","diploid","female"
"12","0","0","0","0",-0.479843199253082,3196.03735351562,"map_2236_1_3",5,70,300,20,5,4.72887747927147,0.1,7.40800764301917,0.0404699475845846,1.73641200856499,34,0.2,0.5,85.4516093960632,21.1173017402556,0.000190560650194535,2.08218916511807e-06,0.618511188366209,4,2236,1,"3","diploid","female"
"13","0","0","0","0",-0.282683879137039,3021.76196289062,"map_2441_1_1",5,70,300,20,5,3.34985141151847,0.1,8.82326226215894,0.0650235945852823,1.94236441669049,5,0.2,0.5,50.4488311304999,21.7915046413079,0.000492371992061203,0.000134288409641045,0.285914291024644,5,2441,1,"1","diploid","female"
"14","0","0","0","0",-0.282683879137039,3021.76196289062,"map_2441_1_2",5,70,300,20,5,5.2813070719614,0.1,10.5531576186339,0.0648521587144033,2.27925463876238,6,0.2,0.5,50.4488311304999,21.7915046413079,0.000778758285687125,0.00030289764636684,0.338620845543187,5,2441,1,"2","diploid","female"
"15","0","0","0","0",-0.282683879137039,3021.76196289062,"map_2441_1_3",5,70,300,20,5,3.41206518894696,0.1,7.81474914490829,0.029540581719584,1.65954322052505,6,0.2,0.5,50.4488311304999,21.7915046413079,0.000159649569881912,3.25690084209506e-06,0.385750971721936,5,2441,1,"3","diploid","female"
"16","0","0","0","0",-0.611876130104065,2994.529296875,"map_2545_1_1",5,70,300,20,5,3.56041104860304,0.1,7.16134236697191,0.0922059317948313,1.48613833078537,19,0.2,0.5,45.932410604534,21.8311491994763,0.000461800192872438,0.00017660021789093,0.498994955838254,6,2545,1,"1","diploid","female"
"17","0","0","0","0",-0.611876130104065,2994.529296875,"map_2545_1_2",5,70,300,20,5,3.72196927147896,0.1,8.43312677361621,0.0940075133275503,1.57597355859275,21,0.2,0.5,45.932410604534,21.8311491994763,0.000758753299207876,0.00109393941305261,0.684556648276982,6,2545,1,"2","diploid","female"
"18","0","0","0","0",-0.611876130104065,2994.529296875,"map_2545_1_3",5,70,300,20,5,4.62513822405236,0.1,5.88815423234955,0.0536991787894751,0.966978852228793,26,0.2,0.5,45.932410604534,21.8311491994763,0.000158702507167296,1.09535519474239e-07,0.914632066544256,6,2545,1,"3","diploid","female"
"19","0","0","0","0",-0.526411652565002,2959.6474609375,"map_2649_1_1",5,70,300,20,5,3.11659999401385,0.1,7.90020346194385,0.0739523542071331,1.61963885808169,11,0.2,0.5,48.6007291375601,20.9755797613235,0.000405520460137201,0.000103821119868996,0.57916484218756,7,2649,1,"1","diploid","female"
"20","0","0","0","0",-0.526411652565002,2959.6474609375,"map_2649_1_2",5,70,300,20,5,3.69650059705131,0.1,10.1009690845961,0.152619616052618,1.52775226809677,30,0.2,0.5,48.6007291375601,20.9755797613235,0.00177312465300779,0.00278619535837143,0.519173881768885,7,2649,1,"2","diploid","female"
"21","0","0","0","0",-0.526411652565002,2959.6474609375,"map_2649_1_3",5,70,300,20,5,3.18033652462669,0.1,6.94902680292458,0.0166997879436693,0.715452819991527,9,0.2,0.5,48.6007291375601,20.9755797613235,6.72719512575502e-05,3.21814942839512e-07,1.11542866922377,7,2649,1,"3","diploid","female"
"22","0","0","0","0",-0.385358780622482,3069.30419921875,"map_2651_1_1",5,70,300,20,5,4.09463948986916,0.1,7.80551484935365,0.14197209234988,2.00376298610845,7,0.2,0.5,75.0354551587786,21.5347712750187,0.000791380967668694,0.000397652484921551,0.310669831076709,8,2651,1,"1","diploid","female"
"23","0","0","0","0",-0.385358780622482,3069.30419921875,"map_2651_1_2",5,70,300,20,5,6.61698244346751,0.1,7.83908684407744,0.18318169524189,2.05195225972716,8,0.2,0.5,75.0354551587786,21.5347712750187,0.00106982645818506,0.000845027982637253,0.417313782728091,8,2651,1,"2","diploid","female"
"24","0","0","0","0",-0.385358780622482,3069.30419921875,"map_2651_1_3",5,70,300,20,5,3.9830706763411,0.1,6.93206093372928,0.060258718295134,1.7640392348243,5,0.2,0.5,75.0354551587786,21.5347712750187,0.000240119587550716,9.65626667299701e-06,0.609526327339409,8,2651,1,"3","diploid","female"
"25","0","0","0","0",-0.421152800321579,3145.412109375,"map_2652_1_1",5,70,300,20,5,2.33940671019793,0.1,8.76566674407951,0.163893934931674,2.43309959650671,30,0.2,0.5,75.0124716647836,21.5150359376588,0.00116678028242263,0.000516787974899306,0.477003972332646,9,2652,1,"1","diploid","female"
"26","0","0","0","0",-0.421152800321579,3145.412109375,"map_2652_1_2",5,70,300,20,5,7.4979971250565,0.1,9.29421168441358,0.230256450451279,1.85978035242427,26,0.2,0.5,75.0124716647836,21.5150359376588,0.00167925280192987,0.0002003667105541,0.822919454233658,9,2652,1,"2","diploid","female"
"27","0","0","0","0",-0.421152800321579,3145.412109375,"map_2652_1_3",5,70,300,20,5,2.04821013109153,0.1,7.28043056282654,0.109703977034091,1.85782065527874,55,0.2,0.5,75.0124716647836,21.5150359376588,0.000497449910813018,2.83832859633921e-06,0.744832530941093,9,2652,1,"3","diploid","female"
"28","0","0","0","0",-0.364836037158966,2984.22021484375,"map_2754_1_1",5,70,300,20,5,4.30785391639658,0.1,8.7119298713373,0.182779760526446,2.12032818412639,3,0.2,0.5,77.8009363313846,21.4825110081686,0.00127967857474766,0.000542642239424524,0.378553610852867,10,2754,1,"1","diploid","female"
"29","0","0","0","0",-0.364836037158966,2984.22021484375,"map_2754_1_2",5,70,300,20,5,4.1828208177242,0.1,8.95941285255919,0.69658960997285,0.43806162094566,7,0.2,0.5,77.8009363313846,21.4825110081686,0.00528848503101689,0.00541461233874854,0.345669807011595,10,2754,1,"2","diploid","female"
"30","0","0","0","0",-0.364836037158966,2984.22021484375,"map_2754_1_3",5,70,300,20,5,5.1418737739614,0.1,6.49717324284428,0.0938560568481443,1.25331417024986,2,0.2,0.5,77.8009363313846,21.4825110081686,0.000342093065786709,1.17327711869117e-05,0.89158557541798,10,2754,1,"3","diploid","female"
"31","0","0","0","0",-0.457350522279739,3038.85693359375,"map_2755_1_1",5,70,300,20,5,4.22182746350392,0.1,8.58484208179338,0.10953570774968,2.1704520915724,29,0.2,0.5,75.620063841937,21.5408620939962,0.000760671995109168,0.000326993331749722,0.336802130934281,11,2755,1,"1","diploid","female"
"32","0","0","0","0",-0.457350522279739,3038.85693359375,"map_2755_1_2",5,70,300,20,5,4.37073290715043,0.1,11.2340777203688,0.142743895619017,2.23793539461212,39,0.2,0.5,75.620063841937,21.5408620939962,0.00198326217395827,0.00428611325176177,0.474732577747797,11,2755,1,"2","diploid","female"
"33","0","0","0","0",-0.457350522279739,3038.85693359375,"map_2755_1_3",5,70,300,20,5,5.3036329118466,0.1,7.06833029660618,0.0673430933961967,1.60816005734729,62,0.2,0.5,75.620063841937,21.5408620939962,0.000284994198409604,2.52719695848386e-06,0.612682103418783,11,2755,1,"3","diploid","female"
"34","0","0","0","0",-0.486126601696014,3019.85473632812,"map_2859_1_1",5,70,300,20,5,2.11155524781817,0.1,8.8286745094354,0.144234508691353,1.98414682822219,3,0.2,0.5,80.4495393239779,21.4740015824108,0.00111456972425654,0.000520992372768984,0.272121682743806,12,2859,1,"1","diploid","female"
"35","0","0","0","0",-0.486126601696014,3019.85473632812,"map_2859_1_2",5,70,300,20,5,6.04627958348456,0.1,10.6469872600366,0.186302220611695,1.86463697247877,3,0.2,0.5,80.4495393239779,21.4740015824108,0.00221414135537774,0.00170374590880574,0.281724388545072,12,2859,1,"2","diploid","female"
"36","0","0","0","0",-0.486126601696014,3019.85473632812,"map_2859_1_3",5,70,300,20,5,2.14958951468198,0.1,7.09068573376193,0.0766415663052732,1.67783291598696,2,0.2,0.5,80.4495393239779,21.4740015824108,0.00033286549994585,7.49182535890799e-06,0.607599381979431,12,2859,1,"3","diploid","female"
"37","0","0","0","0",-0.634523153305054,3053.2119140625,"map_2860_1_1",5,70,300,20,5,3.42059789220217,0.1,8.66923719778763,0.0691535593151641,1.68899073476048,72,0.2,0.5,76.8666189960467,21.503315000439,0.000502281117015888,0.000415906260248015,0.706671819998496,13,2860,1,"1","diploid","female"
"38","0","0","0","0",-0.634523153305054,3053.2119140625,"map_2860_1_2",5,70,300,20,5,5.50068423386335,0.1,10.5422135893267,0.174086343419263,1.4927138132876,140,0.2,0.5,76.8666189960467,21.503315000439,0.00207092272805715,0.0059787990024731,0.842588754120229,13,2860,1,"2","diploid","female"
"39","0","0","0","0",-0.634523153305054,3053.2119140625,"map_2860_1_3",5,70,300,20,5,3.59679111503176,0.1,6.83510806203631,0.0240542203622108,0.966711642551646,132,0.2,0.5,76.8666189960467,21.503315000439,9.84089227408777e-05,1.74890733737753e-06,1.26454864347578,13,2860,1,"3","diploid","female"
"40","0","0","0","0",-0.41746661067009,3135.35229492188,"map_2861_1_1",5,70,300,20,5,5.31994751287454,0.1,7.98281050379284,0.18242178211945,2.99000308828632,25,0.2,0.5,79.2809755509082,20.2576583997488,0.00101967586847706,8.18047979899585e-05,0.582555487111994,14,2861,1,"1","diploid","female"
"41","0","0","0","0",-0.41746661067009,3135.35229492188,"map_2861_1_2",5,70,300,20,5,6.21546238954572,0.1,7.40269212769123,0.77227965878339,0.656054910076101,40,0.2,0.5,79.2809755509082,20.2576583997488,0.00360139526957929,0.000689658452416385,0.655783864521339,14,2861,1,"2","diploid","female"
"42","0","0","0","0",-0.41746661067009,3135.35229492188,"map_2861_1_3",5,70,300,20,5,4.68042854226908,0.1,7.42605063710385,0.0232289781506075,1.14200251282458,47,0.2,0.5,79.2809755509082,20.2576583997488,0.000110796321550764,3.63399186192299e-07,1.06110098983568,14,2861,1,"3","diploid","female"
"43","0","0","0","0",-0.660919785499573,3022.91137695312,"map_2964_1_1",5,70,300,20,5,3.43329184351367,0.1,7.12145479942837,0.138912154530083,1.64501711653674,15,0.2,0.5,63.6496906276557,21.4648797678393,0.000698320374103815,0.000372622589590283,0.449116514202851,15,2964,1,"1","diploid","female"
"44","0","0","0","0",-0.660919785499573,3022.91137695312,"map_2964_1_2",5,70,300,20,5,5.30896714764898,0.1,9.97832420775311,0.222054991560593,1.70301372800619,19,0.2,0.5,63.6496906276557,21.4648797678393,0.00307038444038139,0.0122014931839306,0.33982534438488,15,2964,1,"2","diploid","female"
"45","0","0","0","0",-0.660919785499573,3022.91137695312,"map_2964_1_3",5,70,300,20,5,3.76826766354009,0.1,6.18748841746571,0.0553273851249375,1.1436515335642,17,0.2,0.5,63.6496906276557,21.4648797678393,0.000185887527003048,2.25701524761606e-06,0.922259876361986,15,2964,1,"3","diploid","female"
"46","0","0","0","0",-0.531648576259613,3076.76000976562,"map_2965_1_1",5,70,300,20,5,5.02578913698522,0.1,7.39148969607805,0.0492973383994694,1.8553380804196,15,0.2,0.5,62.1018991696082,20.2902054834207,0.000236585041787042,3.45585749010701e-05,0.652764834915031,16,2965,1,"1","diploid","female"
"47","0","0","0","0",-0.531648576259613,3076.76000976562,"map_2965_1_2",5,70,300,20,5,5.56025183886806,0.1,8.92217375762481,0.090399196959095,1.85754923860945,37,0.2,0.5,62.1018991696082,20.2902054834207,0.000717836543675158,0.000992773234835637,0.651744116303824,16,2965,1,"2","diploid","female"
"48","0","0","0","0",-0.531648576259613,3076.76000976562,"map_2965_1_3",5,70,300,20,5,5.16572807435948,0.1,6.66536621832967,0.0108359265220369,0.963672919993271,32,0.2,0.5,62.1018991696082,20.2902054834207,4.14779188255441e-05,7.45915322577433e-07,0.97601045378322,16,2965,1,"3","diploid","female"
"49","0","0","0","0",-0.636561393737793,3003.02612304688,"map_3068_1_1",5,70,300,20,5,1.47861642187188,0.1,8.88083221548443,0.153678740514362,1.61523537620131,3,0.2,0.5,61.1609918294951,21.8356263560974,0.00118260499408183,0.000811051152967585,0.367509981980304,17,3068,1,"1","diploid","female"
"50","0","0","0","0",-0.636561393737793,3003.02612304688,"map_3068_1_2",5,70,300,20,5,3.91318379596346,0.1,11.7597735779536,0.270734434402815,0.991928756781021,3,0.2,0.5,61.1609918294951,21.8356263560974,0.00344887034337066,0.00350720447896151,0.339877942442742,17,3068,1,"2","diploid","female"
"51","0","0","0","0",-0.636561393737793,3003.02612304688,"map_3068_1_3",5,70,300,20,5,1.81296362313311,0.1,6.51035952487061,0.0918987395787932,1.31000331509429,2,0.2,0.5,61.1609918294951,21.8356263560974,0.000331271940399651,6.52176012076156e-06,0.71002592020387,17,3068,1,"3","diploid","female"
"52","0","0","0","0",-0.55124819278717,3037.6044921875,"map_3069_1_1",5,70,300,20,5,3.65511777804413,0.1,8.03285600046944,0.139721091711656,1.71810596125125,27,0.2,0.5,60.6232760526809,21.6493539926354,0.000841557775246338,0.000338074553190696,0.350201619887428,18,3069,1,"1","diploid","female"
"53","0","0","0","0",-0.55124819278717,3037.6044921875,"map_3069_1_2",5,70,300,20,5,3.97845820631599,0.1,11.2123156174485,0.187846898293529,1.6487003714762,34,0.2,0.5,60.6232760526809,21.6493539926354,0.00243036719390395,0.00256324985909428,0.339124360796082,18,3069,1,"2","diploid","female"
"54","0","0","0","0",-0.55124819278717,3037.6044921875,"map_3069_1_3",5,70,300,20,5,4.9606141611171,0.1,7.10636277794408,0.0575334810218083,1.54630907326682,36,0.2,0.5,60.6232760526809,21.6493539926354,0.000242739704536843,2.14675073961405e-06,0.587413550375763,18,3069,1,"3","diploid","female"
"55","0","0","0","0",-0.63727879524231,3102.81005859375,"map_3070_1_1",5,70,300,20,5,3.76547369759126,0.1,6.0303765462091,0.56288580220504,2.06497691426841,52,0.2,0.5,81.9802819565681,21.6499265267339,0.00206274430634673,0.000783537064239864,0.586179514898543,19,3070,1,"1","diploid","female"
"56","0","0","0","0",-0.63727879524231,3102.81005859375,"map_3070_1_2",5,70,300,20,5,4.46479292443411,0.1,8.38242397893258,0.714241272026198,0.497781771122739,65,0.2,0.5,81.9802819565681,21.6499265267339,0.00462212042307313,0.000614291722740407,0.301254539557119,19,3070,1,"2","diploid","female"
"57","0","0","0","0",-0.63727879524231,3102.81005859375,"map_3070_1_3",5,70,300,20,5,4.66918131817552,0.1,5.27134255359626,0.295433874748535,1.50569433415742,113,0.2,0.5,81.9802819565681,21.6499265267339,0.0006844816972603,2.23304016182509e-06,0.792710855811331,19,3070,1,"3","diploid","female"
"58","0","0","0","0",-0.450167804956436,3068.9248046875,"map_3074_1_1",5,70,300,20,5,4.8202880714535,0.1,7.68991023218479,0.274878754322772,2.51810998645727,29,0.2,0.5,80.111867312181,21.0182865624412,0.00149825489541173,0.00036868902779257,0.543866485132713,20,3074,1,"1","diploid","female"
"59","0","0","0","0",-0.450167804956436,3068.9248046875,"map_3074_1_2",5,70,300,20,5,4.58764345823012,0.1,8.7428406211809,0.58046270646648,0.885442680152212,71,0.2,0.5,80.111867312181,21.0182865624412,0.00430638677497565,0.00360140405978975,0.730946930568482,20,3074,1,"2","diploid","female"
"60","0","0","0","0",-0.450167804956436,3068.9248046875,"map_3074_1_3",5,70,300,20,5,5.54661827802406,0.1,8.38246616161684,0.0294160892757859,0.975599040437834,35,0.2,0.5,80.111867312181,21.0182865624412,0.000177494612386756,1.97612518787844e-06,1.01733708544013,20,3074,1,"3","diploid","female"
"61","0","0","0","0",-0.860665440559387,2974.61328125,"map_3172_1_1",5,70,300,20,5,2.66100357117655,0.1,8.36814994488627,0.264103585884082,1.20512210753106,3,0.2,0.5,60.4510087198593,21.8562155181783,0.00177472042535866,0.000857977405783316,0.556941081116446,21,3172,1,"1","diploid","female"
"62","0","0","0","0",-0.860665440559387,2974.61328125,"map_3172_1_2",5,70,300,20,5,2.96382316657149,0.1,8.33517778755641,0.764792239354603,0.755736015149084,8,0.2,0.5,60.4510087198593,21.8562155181783,0.00599548845786276,0.00718566167228418,0.836369522089014,21,3172,1,"2","diploid","female"
"63","0","0","0","0",-0.860665440559387,2974.61328125,"map_3172_1_3",5,70,300,20,5,3.7970479203234,0.1,6.35750642481923,0.0892668912379743,0.810659040494554,2,0.2,0.5,60.4510087198593,21.8562155181783,0.000303295880431581,5.16158629459304e-07,0.954682924814492,21,3172,1,"3","diploid","female"
"64","0","0","0","0",-0.776373386383057,3003.34985351562,"map_3173_1_1",5,70,300,20,5,3.0528354776313,0.1,7.95192703183309,0.137098364340283,1.38304857265166,7,0.2,0.5,63.3879402174902,21.5972565326712,0.000820740182586736,0.000428081349437271,0.362646178638902,22,3173,1,"1","diploid","female"
"65","0","0","0","0",-0.776373386383057,3003.34985351562,"map_3173_1_2",5,70,300,20,5,3.23380164153012,0.1,10.4798631106502,0.184128929995955,1.60038611594702,9,0.2,0.5,63.3879402174902,21.5972565326712,0.00265861371445974,0.00669808030876986,0.3254235601887,22,3173,1,"2","diploid","female"
"66","0","0","0","0",-0.776373386383057,3003.34985351562,"map_3173_1_3",5,70,300,20,5,4.36456840680092,0.1,6.88459066420707,0.0481589693756362,1.20951239523895,3,0.2,0.5,63.3879402174902,21.5972565326712,0.000187274286888886,5.26230578105177e-07,0.665905007687243,22,3173,1,"3","diploid","female"
"67","0","0","0","0",-0.844617307186127,3037.07885742188,"map_3174_1_1",5,70,300,20,5,1.75642510827536,0.1,9.30015679987075,0.108091560027425,1.51998991256359,7,0.2,0.5,79.0380131033964,21.60115019586,0.00090519988236111,0.000631845101126357,0.42823114608235,23,3174,1,"1","diploid","female"
"68","0","0","0","0",-0.844617307186127,3037.07885742188,"map_3174_1_2",5,70,300,20,5,5.47645006281082,0.1,10.800469243131,0.215799558242101,1.49154067571837,11,0.2,0.5,79.0380131033964,21.60115019586,0.00274365221856274,0.00455845703330165,0.435365115406328,23,3174,1,"2","diploid","female"
"69","0","0","0","0",-0.844617307186127,3037.07885742188,"map_3174_1_3",5,70,300,20,5,1.92806580816308,0.1,7.68673575914766,0.0366209459357742,1.2373482573206,5,0.2,0.5,79.0380131033964,21.60115019586,0.00018027321305556,5.30263339551984e-07,0.791517677137315,23,3174,1,"3","diploid","female"
"70","0","0","0","0",-0.925605535507202,2915.75537109375,"map_3275_1_1",5,70,300,20,5,2.38552591262081,0.1,10.3097177094738,0.216624310466835,1.25391158758477,26,0.2,0.5,61.9927003363834,21.8332631268506,0.00259741310076254,0.0049567932162563,0.482232575008832,24,3275,1,"1","diploid","female"
"71","0","0","0","0",-0.925605535507202,2915.75537109375,"map_3275_1_2",5,70,300,20,5,2.47279303535883,0.1,16.8471769978117,0.421184990388457,0.41326120254317,70,0.2,0.5,61.9927003363834,21.8332631268506,0.0135464527204621,0.0529043297513404,0.255775806434321,24,3275,1,"2","diploid","female"
"72","0","0","0","0",-0.925605535507202,2915.75537109375,"map_3275_1_3",5,70,300,20,5,3.09802334736482,0.1,7.67039994613626,0.0181098069927117,0.494287271686067,17,0.2,0.5,61.9927003363834,21.8332631268506,9.02512657758963e-05,4.75020313749463e-07,1.37306016013119,24,3275,1,"3","diploid","female"
"73","0","0","0","0",-0.904919922351837,2932.15258789062,"map_3276_1_1",5,70,300,20,5,2.4135104340932,0.1,10.4849294282166,0.0727424368591528,1.21862188535931,37,0.2,0.5,63.7896067533778,21.8327116443469,0.000837435335494568,0.0015020461026809,0.494335712595827,25,3276,1,"1","diploid","female"
"74","0","0","0","0",-0.904919922351837,2932.15258789062,"map_3276_1_2",5,70,300,20,5,3.90856903453658,0.1,16.2198552268691,0.097311810155958,1.27718706174772,107,0.2,0.5,63.7896067533778,21.8327116443469,0.00301465757983656,0.015802444325156,0.490803776534405,25,3276,1,"2","diploid","female"
"75","0","0","0","0",-0.904919922351837,2932.15258789062,"map_3276_1_3",5,70,300,20,5,2.54461213191948,0.1,6.65614865115397,0.0198759343436822,0.625315036940382,75,0.2,0.5,63.7896067533778,21.8327116443469,7.68654041121461e-05,4.09293820167469e-07,1.19434257068731,25,3276,1,"3","diploid","female"
"76","0","0","0","0",-0.851982116699219,2953.86767578125,"map_3277_1_1",5,70,300,20,5,1.58860191476068,0.1,11.5482655078314,0.092337702969111,1.37983371676615,34,0.2,0.5,62.9729300931443,21.5863007939403,0.00121476596250957,0.00160891802506514,0.594337187825784,26,3277,1,"1","diploid","female"
"77","0","0","0","0",-0.851982116699219,2953.86767578125,"map_3277_1_2",5,70,300,20,5,4.46948882245278,0.1,18.3289895406692,0.293061732834723,0.597166679157012,142,0.2,0.5,62.9729300931443,21.5863007939403,0.0099404773167166,0.0344872580990758,0.246684396020682,26,3277,1,"2","diploid","female"
"78","0","0","0","0",-0.851982116699219,2953.86767578125,"map_3277_1_3",5,70,300,20,5,1.6744490849183,0.1,6.94649974946779,0.0164923666638526,0.631389613261109,73,0.2,0.5,62.9729300931443,21.5863007939403,6.98299616868589e-05,4.13482294989272e-07,1.23432788643216,26,3277,1,"3","diploid","female"
"79","0","0","0","0",-0.233471482992172,2951.47045898438,"map_3486_1_1",5,70,300,20,5,4.35901743100752,0.1,9.85167425869354,0.168645285246693,1.85820855226725,35,0.2,0.5,72.8402597072513,21.6410228733473,0.00166192325690188,0.00185863944037041,0.39983476220212,27,3486,1,"1","diploid","female"
"80","0","0","0","0",-0.233471482992172,2951.47045898438,"map_3486_1_2",5,70,300,20,5,4.3385164006856,0.1,10.9327016773071,0.238863293642173,1.44966560522423,59,0.2,0.5,72.8402597072513,21.6410228733473,0.00312860673717456,0.00611492201798115,0.421279032144335,27,3486,1,"2","diploid","female"
"81","0","0","0","0",-0.233471482992172,2951.47045898438,"map_3486_1_3",5,70,300,20,5,4.68811701236411,0.1,6.99241474639943,0.0796703768244051,1.34564223141552,56,0.2,0.5,72.8402597072513,21.6410228733473,0.000323499715133586,1.21038753699483e-05,0.799202285131527,27,3486,1,"3","diploid","female"
"82","0","0","0","0",-0.592703223228455,2939.67944335938,"map_3590_1_1",5,70,300,20,5,3.36351478849812,0.1,7.44257571882704,0.446948679741911,1.68545627316478,18,0.2,0.5,71.0296828881451,21.6016064640691,0.00251554442231277,0.00202694749849657,0.562778571899301,28,3590,1,"1","diploid","female"
"83","0","0","0","0",-0.592703223228455,2939.67944335938,"map_3590_1_2",5,70,300,20,5,3.34967371295836,0.1,8.81092664620755,0.982227441030653,0.548713161371813,107,0.2,0.5,71.0296828881451,21.6016064640691,0.00926050261173005,0.0198467248046938,0.461232576936939,28,3590,1,"2","diploid","female"
"84","0","0","0","0",-0.592703223228455,2939.67944335938,"map_3590_1_3",5,70,300,20,5,3.90319324843926,0.1,7.87174456730019,0.0306878843655762,0.68269352125096,4,0.2,0.5,71.0296828881451,21.6016064640691,0.000165060796482505,2.20406824898485e-06,1.51626953901704,28,3590,1,"3","diploid","female"
"85","0","0","0","0",-0.353633195161819,2973.78076171875,"map_3591_1_1",5,70,300,20,5,4.10659831226499,0.1,11.7835009399935,0.10003923679879,1.94007877155724,13,0.2,0.5,70.7213663595459,21.6386153346808,0.00125221508464161,0.000890726129767016,0.298829822252346,29,3591,1,"1","diploid","female"
"86","0","0","0","0",-0.353633195161819,2973.78076171875,"map_3591_1_2",5,70,300,20,5,4.22234198592108,0.1,10.5540819700322,0.334111707508812,0.66941781973071,55,0.2,0.5,70.7213663595459,21.6386153346808,0.00337548744487951,0.00354509923194998,0.242838085807774,29,3591,1,"2","diploid","female"
"87","0","0","0","0",-0.353633195161819,2973.78076171875,"map_3591_1_3",5,70,300,20,5,4.7224683811999,0.1,9.34870430675718,0.0310587652591018,1.74296978739003,12,0.2,0.5,70.7213663595459,21.6386153346808,0.000232734841190888,1.92319130603569e-06,0.774052092194487,29,3591,1,"3","diploid","female"
