"Ploidy_level","Ploidy_levelunknown","geneticSexID","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index"
"diploid","0","female","0",-1,3200,2.5,0.143523867842625,0.00547505132567631,"param_sweep_9_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.210718478597542,0.00225845504407867,7.42424759522679,0.0438885699689301,0.12944912199462,0.00640161031378148,5,0.000225911054665084,9
"diploid","0","female","0",-1,3200,2.5,0.253954262790781,0.0070332438730169,"param_sweep_9_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.374263410723007,0.00176701319912949,8.23581538434026,0.0387586656572657,0.262123120028736,0.00569106968620837,5,0.00024636630153398,9
"diploid","0","female","0",-1,3200,2.5,0.194529165363625,0.0192633939928688,"param_sweep_9_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.241703926491263,0.0089665088143417,11.5324893429886,0.246302213227175,0.179590669719685,0.0164832606554531,35,0.00374100760079205,9
"diploid","0","female","0",-1,3200,2.5,0.195078586686421,0,"param_sweep_9_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.186026754041555,0.000715523281620438,11.8419163445936,0.000783965159063294,0.194540112963366,0.000112122886768658,10,5.09961539077806e-06,9
"diploid","0","female","0",-1,3200,2.5,0.274545640767317,0.0165858204910246,"param_sweep_9_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.399879394296797,0.00412516893061306,12.8716814764468,0.0775047131847835,0.294570409019633,0.00664744266089905,25,0.00124518438944434,9
"diploid","0","female","0",-1,3200,2.5,0.171510644734439,0.0265024412660157,"param_sweep_9_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.3674470515207,0.0591145383823226,11.3059943940415,0.291639130774923,0.176506741467667,0.0196080806546521,36,0.00401627900803394,9
"diploid","0","male","0",-1,3200,2.5,0.0914986831497356,0.0106755778629933,"param_sweep_10_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.253588236474415,0.00384608271346822,11.4334855287575,0.503572137221712,0.103408244404618,0.0194463040861957,68,0.00739792856629888,10
"diploid","0","male","0",-1,3200,2.5,0.288237421238083,0.00830037617085365,"param_sweep_10_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.561695104407689,0.00267370805737894,11.6435603068151,0.217198107708326,0.28863111241465,0.0133208919909504,36,0.00336399881415097,10
"diploid","0","male","0",-1,3200,2.5,0.172526782353247,0.0166746330387065,"param_sweep_10_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.376065768377501,0.00673231652917768,8.71574007081264,0.36145309425144,0.174298894712805,0.0257456041870562,33,0.00281862055197369,10
"diploid","0","male","0",-1,3200,2.5,0.164140825607787,0.0154934765274638,"param_sweep_10_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.7155212767091,0.34211041889036,0.142636032414445,0.0121635569559256,84,0.0073011984968678,10
"diploid","0","male","0",-1,3200,2.5,0.191319716859406,0.0104958786327288,"param_sweep_10_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.256036876392245,0.00383567538955596,7.87325472443377,0.121153141044902,0.169734242976717,0.013515694392965,14,0.000749648553576933,10
"diploid","0","male","0",-1,3200,2.5,0.191516783452297,0.0119821504976227,"param_sweep_10_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.354694597933762,0.00364169077920536,11.260141680473,0.223067611396633,0.210529944077914,0.014300985210066,37,0.00306013103404521,10
"diploid","0","male","0",-1,3200,2.5,0.290666213793696,0.0298139537048615,"param_sweep_10_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.213696323775191,0.00952758719438995,5.77032751382053,1.13942986179783,0.288851507154965,0.0359780750453321,69,0.00317322101248882,10
"diploid","0","male","0",-1,3200,2.5,0.234463946879386,0.0067358085073545,"param_sweep_10_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.2356561990461,0.00163735813960634,9.68173570290559,0.0449709443926134,0.239070880429724,0.00452715980973578,23,0.000422497507078002,10
"diploid","0","male","0",-1,3200,2.5,0.118022219107324,0.0272181252286875,"param_sweep_10_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.461735571481405,0.0127767008995852,12.6224023938918,0.571750442815894,0.174362117980182,0.0222059743479716,66,0.00995094479095168,10
"diploid","0","male","0",-1,3200,2.5,0.136613402995548,0.0417430549413599,"param_sweep_10_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.519324243858591,0.133572867853065,5.87842359424886,0.933055683395212,0.143502073385447,0.0364689837002347,52,0.00268816689137903,10
"triploid","0","female","0",-1,3200,2.5,0.283172343967615,0,"param_sweep_11_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,15.5274954095915,0.00258503846715922,0.210231817362573,0.000386675092150151,5,1.13341192921517e-05,11
"triploid","0","female","0",-1,3200,2.5,0.364610135645475,0.011657653821937,"param_sweep_11_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.623207808312425,0.0033639015861777,9.05890900117143,0.0216075765119169,0.362523833541953,0.00381228552193506,6,0.000124715421833318,11
"triploid","0","female","0",-1,3200,2.5,0.223356919159452,0.0110076744052878,"param_sweep_11_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.526425929139277,0.00408145222533318,9.44959288933102,0.0436759697497508,0.202206169518245,0.00499114110359574,14,0.000347628459305225,11
"triploid","0","female","0",-1,3200,2.5,0.0191602402648982,0,"param_sweep_11_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.36831295411057,0.00861934813701602,0.058518421199733,0.00141153037782013,5,3.81045692835305e-05,11
"triploid","0","female","0",-1,3200,2.5,0.00235453608212537,0,"param_sweep_11_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.07647429355419,0.0047815428310777,0.0483585697032408,0.000715949916470333,5,2.08201103954334e-05,11
"triploid","0","female","0",-1,3200,2.5,0.304977019626522,0.00614757234285908,"param_sweep_11_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.430452423714653,0.00147305650181772,7.48189822129141,0.0232660738918312,0.305577835843907,0.00410933922219901,5,0.000112771109786273,11
"triploid","0","female","0",-1,3200,2.5,0.0548626580072977,0.00411275143158629,"param_sweep_11_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.64541101150725,0.0198505154204727,0.0768909451402915,0.00265882169002614,5,0.00011740267153468,11
"triploid","0","female","0",-1,3200,2.5,0.0172250366346562,0,"param_sweep_11_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,18.6789340295798,9.36800308227183e-05,0.0713720965074453,1.42698083996878e-05,7,5.2412186282916e-07,11
"triploid","0","female","0",-1,3200,2.5,0.291214166815375,0.00602061265663005,"param_sweep_11_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,10.5876591214847,0.0438938509131318,0.29290155081493,0.00446262190036045,19,0.000470038981589639,11
"triploid","0","female","0",-1,3200,2.5,0.0187709698945103,0.00208746463125494,"param_sweep_11_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,9.71500990769107,0.027527972326555,0.061709282096022,0.00308299417508933,18,0.000251641560885453,11
"triploid","0","male","0",-1,3200,2.5,0.162115480961054,0.0110269977814492,"param_sweep_12_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.7450928778165,0.20232130018368,0.153493705075988,0.0171928584770945,24,0.00155203947933386,12
"triploid","0","male","0",-1,3200,2.5,0.334210712973826,0.00904183541432726,"param_sweep_12_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.625856392323091,0.00272613983777377,8.67060047939203,0.144632835362045,0.336453173511435,0.0141006862719717,22,0.00111230664026733,12
"triploid","0","male","0",-1,3200,2.5,0.225855021028012,0.0127267777902331,"param_sweep_12_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.490079511628041,0.00459543899391298,8.51588193703294,0.213974368075339,0.228029846832283,0.0186802972003895,24,0.00157170003492434,12
"triploid","0","male","0",-1,3200,2.5,0.0257917935779815,0.00138654914717896,"param_sweep_12_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.72371771716845,0.023673639905559,0.0955237215456397,0.00290831303622479,7,0.0001479873410046,12
"triploid","0","male","0",-1,3200,2.5,0.00283563588074677,0.000224601800406396,"param_sweep_12_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,7.29456303589525,0.0326398889552345,0.0602674255760666,0.00441248270086682,5,0.000143732995018362,12
"triploid","0","male","0",-1,3200,2.5,0.24773705670353,0.0112232980354594,"param_sweep_12_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.407945700767634,0.00304327975378217,8.59621225514926,0.10080023574119,0.270235317102033,0.0108504501982657,13,0.000714638817859694,12
"triploid","0","male","0",-1,3200,2.5,0.20134313032667,0.0114674094795307,"param_sweep_12_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,10.6121266751407,0.137640157061266,0.148802042219927,0.00958438822954936,34,0.0018220506631809,12
"triploid","0","male","0",-1,3200,2.5,0.0723072468411586,0.0021900807804717,"param_sweep_12_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,8.81544525881486,0.0134901956184343,0.118122097103683,0.00155789328509433,15,9.25121711577929e-05,12
"triploid","0","male","0",-1,3200,2.5,0.219713122008863,0.0150195840345844,"param_sweep_12_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.505356891156867,0.00467392590955955,11.7439835312107,0.339149740545986,0.208849769571464,0.018550302079398,38,0.00507166890140897,12
"triploid","0","male","0",-1,3200,2.5,0.218359862404651,0.0298595570365557,"param_sweep_12_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,7.7481708819615,0.577751815336768,0.223059824409764,0.0251826943120911,56,0.00320481273381139,12
"diploid","0","female","0",1,3200,2.5,0.546609344076459,0,"param_sweep_13_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3636492132954,1.02068647464983e-19,0.420752740941932,0,25,1.9441706685336e-20,13
"diploid","0","female","0",1,3200,2.5,0.492172653541604,0.0257981773784706,"param_sweep_13_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.21958122802424,0.00544354241484319,9.41920963729231,0.397656071172865,0.564069507525682,0.022506173417598,47,0.00348657506956999,13
"diploid","0","female","0",1,3200,2.5,0.785610058466965,0.0562320050431432,"param_sweep_13_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.75155325252042,0.00603645375789007,4.97573129212781,1.42948492695028,0.789634683801773,0.0912784699386388,39,0.00283282117215565,13
"diploid","0","female","0",1,3200,2.5,0.157004494266662,0.00275361817636048,"param_sweep_13_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,10.3294334511288,0.0284307307739021,0.123796655343665,0.00231719820082207,25,0.000333051440976622,13
"diploid","0","female","0",1,3200,2.5,0.229055987811257,0.00442763567307157,"param_sweep_13_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.300474296007398,0.00157321024559171,12.4825247822938,0.108002682738308,0.226162768580244,0.00614476670530645,38,0.00200361882164042,13
"diploid","0","female","0",1,3200,2.5,0.500588077790482,0.0133383482653031,"param_sweep_13_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.02923351981075,0.00333141579139802,12.6411136372548,0.438839469485566,0.505753552726383,0.0167580971023334,81,0.00826594627284988,13
"diploid","0","female","0",1,3200,2.5,0.0801809520204219,0.00863875600647386,"param_sweep_13_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,11.2182921776497,0.0649169327150941,0.0894941031473964,0.00474402276034473,29,0.000814561316657792,13
"diploid","0","female","0",1,3200,2.5,0.306515426906205,0,"param_sweep_13_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.298578521399105,0.00198668971453166,15.1783848952174,0.0234068938161044,0.307478924883787,0.00111167649495984,52,0.000571664406221778,13
"diploid","0","female","0",1,3200,2.5,0.0209711112122362,0,"param_sweep_13_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,14.9594759078776,0.301887295060332,0.231416928021838,0.01288668600703,46,0.00670143514795167,13
"diploid","0","female","0",1,3200,2.5,0.106724643385984,0.0194805488858737,"param_sweep_13_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.5062749883781,0.498206233723944,0.108895797377852,0.015101222458141,79,0.0100562248820487,13
"diploid","0","male","0",1,3200,2.5,0.358170681383538,0,"param_sweep_14_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.7432482461205,0.118185908253637,0.339998667633836,0.00492288110416751,64,0.00224208075461659,14
"diploid","0","male","0",1,3200,2.5,0.443502646980201,0.0201879885508335,"param_sweep_14_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.2247643520114,0.0043951912657379,5.98860427199101,0.822579896523742,0.431380401127411,0.0311205744009026,61,0.00248462508170142,14
"diploid","0","male","0",1,3200,2.5,0.731639270057822,0.0654335185051746,"param_sweep_14_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.63061945673768,0.00790371610489521,4.88476144767181,1.42353591912884,0.73539907045752,0.110782358009071,32,0.00270867091663238,14
"diploid","0","male","0",1,3200,2.5,0.210898439618494,0.00345574684204715,"param_sweep_14_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.0206505832078,0.0632176624526106,0.178542286867241,0.00323396964748937,47,0.0012523558324465,14
"diploid","0","male","0",1,3200,2.5,0.25705787607525,0.00707996392257634,"param_sweep_14_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.365096125873369,0.00261435026338654,13.8977614341225,0.289103296545966,0.253006691547025,0.0098130776245049,75,0.006486061628276,14
"diploid","0","male","0",1,3200,2.5,0.279747488767564,0.0190329761122431,"param_sweep_14_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.975418806727565,0.00706380520761824,6.76088316547506,0.999066827406171,0.28720387934128,0.0245392734606715,86,0.00403841356882066,14
"diploid","0","male","0",1,3200,2.5,0.480496815562734,0.0301361282873136,"param_sweep_14_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,5.37737585075374,1.01320918258883,0.483937806286468,0.0378555539533875,59,0.00239405324766421,14
"diploid","0","male","0",1,3200,2.5,0.256411496091427,0.0147882094604169,"param_sweep_14_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.378235269610736,0.00432741939440096,13.6638403594156,0.580788156417977,0.265771896926673,0.012078252375195,101,0.0120150123102253,14
"diploid","0","male","0",1,3200,2.5,0.0157121329198357,0,"param_sweep_14_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,11.696125557172,0.767460631710686,0.0806889723519365,0.0231252272817529,81,0.0102968828586308,14
"diploid","0","male","0",1,3200,2.5,0.102261602925281,0.0356700494061934,"param_sweep_14_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.38331742215991,0.126576919157177,5.7754315310017,0.96030533223433,0.102990362936699,0.0319808476164439,60,0.00266613397890265,14
"triploid","0","female","0",1,3200,2.5,0.00938456149026699,0,"param_sweep_15_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3046121682311,7.36562923093405e-20,0.185969705638429,0,18,1.39944022320125e-20,15
"triploid","0","female","0",1,3200,2.5,3.29834954958932e-09,0,"param_sweep_15_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.35889150809156,0.00497300018267209,26.2205125443343,0.00115459463669265,0.0553528481416007,0.000307548903522358,5,4.57699815168673e-06,15
"triploid","0","female","0",1,3200,2.5,0,0,"param_sweep_15_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3947200707796,2.25842389518334e-18,0,0,68,4.30799488857123e-19,15
"triploid","0","female","0",1,3200,2.5,0.0180579643920705,0.000182945777526385,"param_sweep_15_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,9.56362967969595,0.00426523781330375,0.056767265148571,0.00039869780133016,22,3.72259899191669e-05,15
"triploid","0","female","0",1,3200,2.5,0.23676769543399,0.00410447353753004,"param_sweep_15_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,11.6645315314589,0.0733662955977348,0.164809789748558,0.00466183386540415,36,0.0011783428909304,15
"triploid","0","female","0",1,3200,2.5,0.674237885212535,0.0117931860020025,"param_sweep_15_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.18375467779508,0.00255951083635391,9.26514709341861,0.212118288846774,0.705124459178994,0.0167363689943189,24,0.00198410865127729,15
"triploid","0","female","0",1,3200,2.5,0,0,"param_sweep_15_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.2384005684203,7.78208417144533e-20,0,0,9,1.47402327723992e-20,15
"triploid","0","female","0",1,3200,2.5,0.285784299408855,0,"param_sweep_15_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.281620182376557,0.00128192333124815,14.2461577900617,0.0176536821935941,0.272611668714575,0.000947570113384824,44,0.000382637465305464,15
"triploid","0","female","0",1,3200,2.5,0,0,"param_sweep_15_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.4724103314282,1.39349580809554e-21,0,0,26,2.67985388107152e-22,15
"triploid","0","female","0",1,3200,2.5,1.86759594013666e-06,2.34198545207065e-07,"param_sweep_15_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,23.7029900448245,0.00254979198512393,0.00274799163762967,0.000128941336748615,38,6.46306731995268e-05,15
"triploid","0","male","0",1,3200,2.5,0.00816448194018296,0,"param_sweep_16_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,40.3132210410936,0.000573153303610374,0.177722980818685,4.61887467267231e-05,25,8.46513986402108e-06,16
"triploid","0","male","0",1,3200,2.5,0.530621004128606,0.0213830699071924,"param_sweep_16_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.36466668977664,0.00401179619669563,6.1398112830952,0.635362602336158,0.535136948585879,0.0332838382982774,42,0.00201099134211175,16
"triploid","0","male","0",1,3200,2.5,0,0,"param_sweep_16_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.1847323856896,4.21242716449088e-15,0,0,69,7.94848835321186e-16,16
"triploid","0","male","0",1,3200,2.5,0.0245406281984097,0.000224710935265504,"param_sweep_16_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,11.2718631123111,0.0099336238616922,0.093252716204502,0.000668333271869761,33,0.000137245301797958,16
"triploid","0","male","0",1,3200,2.5,0.274295754755026,0.0067377108523205,"param_sweep_16_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,13.04909124249,0.227373111853758,0.235189076618457,0.00884230700070727,69,0.00460208471394589,16
"triploid","0","male","0",1,3200,2.5,0.357260957942041,0.0173318372111522,"param_sweep_16_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,1.12186064002789,0.00546360971877288,7.0611010947661,0.855068066653296,0.377168035565149,0.0222578516870598,85,0.00383329084909962,16
"triploid","0","male","0",1,3200,2.5,0,0,"param_sweep_16_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,48.9341628377964,1.90409913147454e-14,0,0,27,3.54342174029426e-15,16
"triploid","0","male","0",1,3200,2.5,0.246032331767545,0.00958555069531932,"param_sweep_16_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.356752672998337,0.00281312172340404,12.9490935443043,0.581915457173068,0.250392434846776,0.0123379330827222,99,0.0108071835258775,16
"triploid","0","male","0",1,3200,2.5,0,0,"param_sweep_16_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3273990949371,3.14016643764588e-18,0,0,38,5.99019433622201e-19,16
"triploid","0","male","0",1,3200,2.5,0.00226470372568274,0.000539158023494368,"param_sweep_16_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,15.0950611745299,0.131890692226119,0.0355784669993607,0.00501014174368265,57,0.00328617953844599,16
"diploid","0","female","0",-1,2800,2.5,3.49538836127992e-06,0,"param_sweep_17_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,35.5225329268963,6.17704733323005e-05,0.00437090288887349,4.24447310236001e-06,35,1.41961895887106e-06,17
"diploid","0","female","0",-1,2800,2.5,0.112936289622785,0,"param_sweep_17_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.281535505173896,0.00582350239386821,19.8253975890624,0.0152284991094142,0.1093450070928,0.00067285691385307,60,0.000552630852238389,17
"diploid","0","female","0",-1,2800,2.5,0.1314175039509,0,"param_sweep_17_3",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.283401534132226,0.00310620052464112,13.9239002706719,0.0275457378347861,0.132530230745351,0.00170293890790859,38,0.000537536813763822,17
"diploid","0","female","0",-1,2800,2.5,4.52581783427845e-15,0,"param_sweep_17_4",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,35.8301648645333,0.000485674576181361,0.000596264418057646,3.9681434417506e-05,23,6.13231837868194e-06,17
"diploid","0","female","0",-1,2800,2.5,1.69113517076321e-06,0,"param_sweep_17_5",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.3266551950028,4.46144651356717e-20,0.000897755616353772,0,25,8.47991725696917e-21,17
"diploid","0","female","0",-1,2800,2.5,0.153263113525254,0.00992479668282354,"param_sweep_17_6",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.239117776106936,0.00271036200424252,17.114958463994,0.119989151451654,0.129892562158624,0.00501196718578666,69,0.00384197054475833,17
"diploid","0","female","0",-1,2800,2.5,0.00111779586308623,0.000334111739116012,"param_sweep_17_7",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,17.8671246352877,0.0275153242413698,0.016495293244143,0.00109561084630032,64,0.00096193338344041,17
"diploid","0","female","0",-1,2800,2.5,0,0,"param_sweep_17_8",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,49.6011587081032,2.24267896311156e-24,0,0,25,4.32648836446014e-25,17
"diploid","0","female","0",-1,2800,2.5,0.0989342769877181,0,"param_sweep_17_9",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,16.2939776411632,0.00933771341060048,0.095698863697173,0.00051424300201171,44,0.00023436033703858,17
"diploid","0","female","0",-1,2800,2.5,3.04406640044745e-15,5.01908894284453e-16,"param_sweep_17_10",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,37.695126852381,0.000264735465942773,0.000401055018972339,1.59718156645539e-05,34,6.69503138322611e-06,17
"diploid","0","male","0",-1,2800,2.5,2.85328334672995e-06,2.9833502548446e-07,"param_sweep_18_1",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0,0,17.3901001983786,0.0261454064436418,0.00645305847555753,0.00119477488605255,53,0.000683239432464922,18
"diploid","0","male","0",-1,2800,2.5,0.111985851400887,0.00974094621962452,"param_sweep_18_2",4,60,500,0.2,1,54.1779025540226,82.5517863758523,18.5003819856385,9.41873709584272,0.158638306629479,0.282732008856122,0.00472945116577571,14.6498259770115,0.650334055710006,0.111178944563949,0.0138235224847477,102,0.015498822778737,18
