"geneticSexID","Ploidy_level","n_medium_trees","Cos.aspect","population_density_m2","size_mean","size_sd","site_code","site_type","year","replicate","lambda","X.UTM","Y.UTM","Watershed","Elevation","Slope","Canopy_openness","Summer.Insolation","Soil.type"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,2,1,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,3,1.00406315345193,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,4,1,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,5,1.00068055206818,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,6,0.948896025352091,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,7,NA,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,8,NA,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,9,NA,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",2,-0.987428692243841,0.721791125133312,25.5,6.99961767550515,"AZLSF","random",2020,10,0.976286680463032,322117.297626967,4303817.10122024,"Coal Creek",3021.92826525028,19.6627092289701,5,24.2995471954346,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,1,0.985133638216086,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,2,1.00000000004506,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,3,1.00001091642493,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,4,0.999300329209344,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,5,1.0005419303134,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,6,0.976389228426203,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,7,NA,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,8,NA,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,9,0.965685321937523,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",5,0.19270361809552,0.310849498226358,25.5,6.99961767550515,"BCNTS01","random",2020,10,0.990490344095971,334288.507825069,4305645.89601601,"Middle East River",2759.94594983928,19.6129290595529,5,18.7289505004883,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,1,0.93560531228842,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,2,0.972755003025988,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,3,0.981514945322109,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,4,0.963667813134563,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,5,0.958737029772129,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,6,0.955788557903368,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,7,0.938607138330381,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,8,0.964304753693381,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,9,0.966503251484525,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",0,-0.65301870010231,0.172152453317356,37.2,6.99961767550515,"BCOE","grid",2018,10,0.96626542781069,324733.436571028,4308738.71514364,"Oh-be-Joyful Creek-Slate River",2829.30418552312,16.4522870828427,5,22.4459037780762,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,1,0.97553153319996,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,2,1.0000000000182,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,3,1.00000576317109,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,4,0.975792960604272,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,5,1.00034721267476,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,6,0.982136229698976,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,7,NA,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,8,NA,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,9,0.97371828948599,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",2,0.173338871458378,0.509295817894065,24,6.99961767550515,"BCSFE01","random",2020,10,0.983353403136383,334202.579489076,4304982.34410901,"Middle East River",2805.69885284394,17.7661634874249,5,18.4850978851318,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,1,0.912331447938172,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,2,0.945912883404649,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,3,0.988042556749052,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,4,0.948626888836227,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,5,0.941794862752027,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,6,0.942720715502898,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,7,0.861663326496854,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,8,0.926981380352339,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,9,0.959518740842432,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",0,-0.99996931107816,0.127323954473516,25.8,6.99961767550515,"BDGAP","random",2020,10,0.976293109952862,325198.534923004,4308938.99116289,"Oh-be-Joyful Creek-Slate River",2917.82820337454,18.2956549904125,4,23.3517112731934,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,1,0.939803393768044,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,2,0.975711001485634,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,3,0.981362107217372,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,4,0.962639764494799,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,5,0.960420549295427,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,6,0.958023012233742,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,7,0.94358345742193,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,8,0.966557686654441,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,9,0.968280602556253,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Triploid",1,-0.627371518570194,0.310849498226358,24.2,6.99961767550515,"BDRF","grid",2018,10,0.968297406210485,326964.958482077,4310015.7972007,"Washington Gulch-Slate River",2991.94962321166,22.3516983105416,5,22.5757637023926,"Soil"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,1,0.96393048910392,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,2,0.942866067053106,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,3,1.00389317963787,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,4,0.970229830757141,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,5,0.977987669876119,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,6,1.00019550404504,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,7,NA,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,8,NA,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,9,0.998812962256109,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Diploid",4,-0.756921932050607,0.310849498226358,10.96,2.91212026613676,"BFPMS","random",2020,10,1.00465337666953,327996.961374053,4309688.14052439,"Washington Gulch-Slate River",3203.83665248274,20.6826550506049,2,23.185827255249,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,1,0.976228004024479,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,2,1.01298939058689,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,3,0.997410750536157,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,4,0.965662182705924,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,5,0.98738398671059,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,6,1.01164841209811,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,7,0.983085553062198,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,8,0.96763773643555,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,9,0.98552435873889,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"M","Triploid",0,0.473563143420312,0.0914420816385492,23.5,6.99961767550515,"BJSRA01","random",2020,10,0.982549848664641,323380.331310211,4309178.74203642,"Oh-be-Joyful Creek-Slate River",2766.62983779076,19.2822280841445,3,17.0625038146973,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,1,1.00377307367495,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,2,0.926547019864848,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,3,1.00004998265343,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,4,0.987106765185303,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,5,0.976060247594441,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,6,1.00308888206281,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,7,0.949373247405862,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,8,0.856927605886004,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,9,NA,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Diploid",3,0.368448672652026,0.109159768924482,12.3,6.99961767550515,"BJSRB01","random",2020,10,1.0022737854967,323255.304685255,4309135.2883889,"Oh-be-Joyful Creek-Slate River",2800.15103019093,14.2460057022163,2,18.1742172241211,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,1,0.957489329798009,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,2,0.931723651320195,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,3,0.938189218149393,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,4,0.876393249000222,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,5,0.98025300802809,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,6,0.999542485227603,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,7,0.916321312107376,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,8,0.931392795175427,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,9,0.959250627562824,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,0.999315319882566,0.43663907569793,13.5,5.09095057703154,"BJSRC01","random",2020,10,0.766165257713997,323274.552639293,4308987.33052322,"Oh-be-Joyful Creek-Slate River",2819.34677641356,7.26829001557331,4,18.9898891448975,"Talus"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,1,0.932624561593345,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,2,0.910274607322576,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,3,0.897846483092256,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,4,0.873086124213219,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,5,0.948521454898985,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,6,0.919230582173183,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,7,0.905822404140062,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,8,0.935497017104351,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,9,0.926981888812252,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"F","Triploid",0,-0.491724702424344,0.292295579599441,21.7,6.99961767550515,"BNXX","grid",2018,10,0.814685017882315,324560.923917667,4308666.41325168,"Oh-be-Joyful Creek-Slate River",2785.84867640941,25.3732649744832,5,22.118709564209,"Soil"
"M","Triploid",3,-0.935455519650152,0.132573880126527,25.5,6.99961767550515,"BRDPJ","random",2020,1,0.923850097894074,326421.322670874,4312315.21930591,"Washington Gulch-Slate River",3106.24389004336,21.9215667921543,2,24.1768970489502,"Talus"
"M","Triploid",3,-0.935455519650152,0.132573880126527,25.5,6.99961767550515,"BRDPJ","random",2020,2,0.95824897711806,326421.322670874,4312315.21930591,"Washington Gulch-Slate River",3106.24389004336,21.9215667921543,2,24.1768970489502,"Talus"
"M","Triploid",3,-0.935455519650152,0.132573880126527,25.5,6.99961767550515,"BRDPJ","random",2020,3,1.00243012924812,326421.322670874,4312315.21930591,"Washington Gulch-Slate River",3106.24389004336,21.9215667921543,2,24.1768970489502,"Talus"
"M","Triploid",3,-0.935455519650152,0.132573880126527,25.5,6.99961767550515,"BRDPJ","random",2020,4,0.969219217804125,326421.322670874,4312315.21930591,"Washington Gulch-Slate River",3106.24389004336,21.9215667921543,2,24.1768970489502,"Talus"
