"site_code","name","value","year","metric"
"GTWE","SWE.2023",243.983612060547,2023,"SWE"
"GTWE","SWE.2024",154.754104614258,2024,"SWE"
"GTWE","SWE.2025",15.0819673538208,2025,"SWE"
"GTWE","SWE.2026",1.8852459192276,2026,"SWE"
"GTWE","PPT.2010",85.6004442572594,2010,"PPT"
"GTWE","PPT.2011",72.3888225853443,2011,"PPT"
"GTWE","PPT.2012",97.1479671895504,2012,"PPT"
"GTWE","PPT.2013",113.097776919603,2013,"PPT"
"GTWE","PPT.2014",68.6327533721924,2014,"PPT"
"GTWE","PPT.2015",112.74100497365,2015,"PPT"
"GTWE","PPT.2016",95.4450054168701,2016,"PPT"
"GTWE","PPT.2017",97.7090036273003,2017,"PPT"
"GTWE","PPT.2018",43.352001786232,2018,"PPT"
"GTWE","PPT.2019",59.8820032775402,2019,"PPT"
"GTWE","PPT.2020",44.2280021905899,2020,"PPT"
"GTWE","PPT.2021",115.853000044823,2021,"PPT"
"GTWE","PPT.2022",85.2079998850822,2022,"PPT"
"GTWE","PPT.2023",25.6779993772507,2023,"PPT"
"GTWE","PPT.2024",91.144000262022,2024,"PPT"
"GTWE","PPT.2025",23.9489997029305,2025,"PPT"
"GTWE","PPT.2026",51.2239997684956,2026,"PPT"
"GTZK","SWE.2010",22.8852462768555,2010,"SWE"
"GTZK","SWE.2011",211.11474609375,2011,"SWE"
"GTZK","SWE.2012",0.508196711540222,2012,"SWE"
"GTZK","SWE.2013",81.6885223388672,2013,"SWE"
"GTZK","SWE.2014",85.9344253540039,2014,"SWE"
"GTZK","SWE.2015",25.4590167999268,2015,"SWE"
"GTZK","SWE.2016",32.6393432617188,2016,"SWE"
"GTZK","SWE.2017",150.655731201172,2017,"SWE"
"GTZK","SWE.2018",11.6065578460693,2018,"SWE"
"GTZK","SWE.2019",483.475402832031,2019,"SWE"
"GTZK","SWE.2020",37.163932800293,2020,"SWE"
"GTZK","SWE.2021",19.2786884307861,2021,"SWE"
"GTZK","SWE.2022",51.0655746459961,2022,"SWE"
"GTZK","SWE.2023",243.983612060547,2023,"SWE"
"GTZK","SWE.2024",154.754104614258,2024,"SWE"
"GTZK","SWE.2025",15.0819673538208,2025,"SWE"
"GTZK","SWE.2026",1.8852459192276,2026,"SWE"
"GTZK","PPT.2010",85.6004442572594,2010,"PPT"
"GTZK","PPT.2011",72.3888225853443,2011,"PPT"
"GTZK","PPT.2012",97.1479671895504,2012,"PPT"
"GTZK","PPT.2013",113.097776919603,2013,"PPT"
"GTZK","PPT.2014",68.6327533721924,2014,"PPT"
"GTZK","PPT.2015",112.74100497365,2015,"PPT"
"GTZK","PPT.2016",95.4450054168701,2016,"PPT"
"GTZK","PPT.2017",97.7090036273003,2017,"PPT"
"GTZK","PPT.2018",43.352001786232,2018,"PPT"
"GTZK","PPT.2019",59.8820032775402,2019,"PPT"
"GTZK","PPT.2020",44.2280021905899,2020,"PPT"
"GTZK","PPT.2021",115.853000044823,2021,"PPT"
"GTZK","PPT.2022",85.2079998850822,2022,"PPT"
"GTZK","PPT.2023",25.6779993772507,2023,"PPT"
"GTZK","PPT.2024",91.144000262022,2024,"PPT"
"GTZK","PPT.2025",23.9489997029305,2025,"PPT"
"GTZK","PPT.2026",51.2239997684956,2026,"PPT"
"GUWH","SWE.2010",11.8524589538574,2010,"SWE"
"GUWH","SWE.2011",197.245895385742,2011,"SWE"
"GUWH","SWE.2012",0.786885261535645,2012,"SWE"
"GUWH","SWE.2013",64,2013,"SWE"
"GUWH","SWE.2014",191.524597167969,2014,"SWE"
"GUWH","SWE.2015",303.311462402344,2015,"SWE"
"GUWH","SWE.2016",137.065567016602,2016,"SWE"
"GUWH","SWE.2017",201.508193969727,2017,"SWE"
"GUWH","SWE.2018",42,2018,"SWE"
"GUWH","SWE.2019",405.475402832031,2019,"SWE"
"GUWH","SWE.2020",74.1311492919922,2020,"SWE"
"GUWH","SWE.2021",51.3770484924316,2021,"SWE"
"GUWH","SWE.2022",59.0491790771484,2022,"SWE"
"GUWH","SWE.2023",298.426239013672,2023,"SWE"
"GUWH","SWE.2024",256.721313476562,2024,"SWE"
"GUWH","SWE.2025",47.8524589538574,2025,"SWE"
"GUWH","SWE.2026",19.1475410461426,2026,"SWE"
"GUWH","PPT.2010",88.5385893583298,2010,"PPT"
"GUWH","PPT.2011",80.6148473918438,2011,"PPT"
"GUWH","PPT.2012",99.0253749191761,2012,"PPT"
"GUWH","PPT.2013",126.775970757008,2013,"PPT"
"GUWH","PPT.2014",79.2070755362511,2014,"PPT"
"GUWH","PPT.2015",138.294005870819,2015,"PPT"
"GUWH","PPT.2016",94.7800052464008,2016,"PPT"
"GUWH","PPT.2017",96.5600040853024,2017,"PPT"
"GUWH","PPT.2018",37.3980017900467,2018,"PPT"
"GUWH","PPT.2019",58.3030031919479,2019,"PPT"
"GUWH","PPT.2020",45.6020025014877,2020,"PPT"
"GUWH","PPT.2021",115.144000053406,2021,"PPT"
"GUWH","PPT.2022",83.6130005121231,2022,"PPT"
"GUWH","PPT.2023",25.0530000329018,2023,"PPT"
"GUWH","PPT.2024",96.3650000095367,2024,"PPT"
"GUWH","PPT.2025",28.9820000231266,2025,"PPT"
"GUWH","PPT.2026",55.5560000538826,2026,"PPT"
"GWUJ","SWE.2010",22.8852462768555,2010,"SWE"
"GWUJ","SWE.2011",211.11474609375,2011,"SWE"
"GWUJ","SWE.2012",0.508196711540222,2012,"SWE"
"GWUJ","SWE.2013",81.6885223388672,2013,"SWE"
"GWUJ","SWE.2014",85.9344253540039,2014,"SWE"
"GWUJ","SWE.2015",25.4590167999268,2015,"SWE"
"GWUJ","SWE.2016",32.6393432617188,2016,"SWE"
"GWUJ","SWE.2017",150.655731201172,2017,"SWE"
"GWUJ","SWE.2018",11.6065578460693,2018,"SWE"
"GWUJ","SWE.2019",483.475402832031,2019,"SWE"
"GWUJ","SWE.2020",37.163932800293,2020,"SWE"
"GWUJ","SWE.2021",19.2786884307861,2021,"SWE"
"GWUJ","SWE.2022",51.0655746459961,2022,"SWE"
"GWUJ","SWE.2023",243.983612060547,2023,"SWE"
"GWUJ","SWE.2024",154.754104614258,2024,"SWE"
"GWUJ","SWE.2025",15.0819673538208,2025,"SWE"
"GWUJ","SWE.2026",1.8852459192276,2026,"SWE"
"GWUJ","PPT.2010",81.1551104485989,2010,"PPT"
"GWUJ","PPT.2011",68.0124092400074,2011,"PPT"
"GWUJ","PPT.2012",95.440219938755,2012,"PPT"
"GWUJ","PPT.2013",110.159045636654,2013,"PPT"
"GWUJ","PPT.2014",66.6770867705345,2014,"PPT"
"GWUJ","PPT.2015",105.294004976749,2015,"PPT"
"GWUJ","PPT.2016",94.9890041947365,2016,"PPT"
"GWUJ","PPT.2017",97.6570045948029,2017,"PPT"
"GWUJ","PPT.2018",45.5430024564266,2018,"PPT"
"GWUJ","PPT.2019",59.9530024826527,2019,"PPT"
"GWUJ","PPT.2020",43.4940019845963,2020,"PPT"
"GWUJ","PPT.2021",112.80700057745,2021,"PPT"
"GWUJ","PPT.2022",82.0199987590313,2022,"PPT"
"GWUJ","PPT.2023",25.9030006229877,2023,"PPT"
"GWUJ","PPT.2024",83.9240003228188,2024,"PPT"
"GWUJ","PPT.2025",22.0960002839565,2025,"PPT"
"GWUJ","PPT.2026",49.1199993789196,2026,"PPT"
"GZBI","SWE.2010",11.8524589538574,2010,"SWE"
"GZBI","SWE.2011",197.245895385742,2011,"SWE"
"GZBI","SWE.2012",0.786885261535645,2012,"SWE"
"GZBI","SWE.2013",64,2013,"SWE"
"GZBI","SWE.2014",191.524597167969,2014,"SWE"
"GZBI","SWE.2015",303.311462402344,2015,"SWE"
"GZBI","SWE.2016",137.065567016602,2016,"SWE"
"GZBI","SWE.2017",201.508193969727,2017,"SWE"
"GZBI","SWE.2018",42,2018,"SWE"
"GZBI","SWE.2019",405.475402832031,2019,"SWE"
"GZBI","SWE.2020",74.1311492919922,2020,"SWE"
"GZBI","SWE.2021",51.3770484924316,2021,"SWE"
"GZBI","SWE.2022",59.0491790771484,2022,"SWE"
"GZBI","SWE.2023",298.426239013672,2023,"SWE"
"GZBI","SWE.2024",256.721313476562,2024,"SWE"
"GZBI","SWE.2025",47.8524589538574,2025,"SWE"
"GZBI","SWE.2026",19.1475410461426,2026,"SWE"
"GZBI","PPT.2010",95.8080138862133,2010,"PPT"
"GZBI","PPT.2011",86.5984205007553,2011,"PPT"
"GZBI","PPT.2012",102.585770875216,2012,"PPT"
"GZBI","PPT.2013",134.224366754293,2013,"PPT"
"GZBI","PPT.2014",87.9863203167915,2014,"PPT"
"GZBI","PPT.2015",152.110006213188,2015,"PPT"
"GZBI","PPT.2016",103.263004183769,2016,"PPT"
"GZBI","PPT.2017",102.653005152941,2017,"PPT"
"GZBI","PPT.2018",37.3840020000935,2018,"PPT"
"GZBI","PPT.2019",57.524002790451,2019,"PPT"
"GZBI","PPT.2020",49.0680031776428,2020,"PPT"
"GZBI","PPT.2021",121.952001363039,2021,"PPT"
"GZBI","PPT.2022",86.8600007295609,2022,"PPT"
"GZBI","PPT.2023",25.9859994649887,2023,"PPT"
"GZBI","PPT.2024",108.139999359846,2024,"PPT"
"GZBI","PPT.2025",35.1679999232292,2025,"PPT"
"GZBI","PPT.2026",60.6109993159771,2026,"PPT"
"HBJI","SWE.2010",11.8524589538574,2010,"SWE"
"HBJI","SWE.2011",197.245895385742,2011,"SWE"
"HBJI","SWE.2012",0.786885261535645,2012,"SWE"
"HBJI","SWE.2013",64,2013,"SWE"
"HBJI","SWE.2014",191.524597167969,2014,"SWE"
"HBJI","SWE.2015",303.311462402344,2015,"SWE"
"HBJI","SWE.2016",137.065567016602,2016,"SWE"
"HBJI","SWE.2017",201.508193969727,2017,"SWE"
"HBJI","SWE.2018",42,2018,"SWE"
"HBJI","SWE.2019",405.475402832031,2019,"SWE"
"HBJI","SWE.2020",74.1311492919922,2020,"SWE"
"HBJI","SWE.2021",51.3770484924316,2021,"SWE"
"HBJI","SWE.2022",59.0491790771484,2022,"SWE"
"HBJI","SWE.2023",298.426239013672,2023,"SWE"
"HBJI","SWE.2024",256.721313476562,2024,"SWE"
"HBJI","SWE.2025",47.8524589538574,2025,"SWE"
"HBJI","SWE.2026",19.1475410461426,2026,"SWE"
"HBJI","PPT.2010",88.5385893583298,2010,"PPT"
"HBJI","PPT.2011",80.6148473918438,2011,"PPT"
"HBJI","PPT.2012",99.0253749191761,2012,"PPT"
"HBJI","PPT.2013",126.775970757008,2013,"PPT"
"HBJI","PPT.2014",79.2070755362511,2014,"PPT"
"HBJI","PPT.2015",138.294005870819,2015,"PPT"
"HBJI","PPT.2016",94.7800052464008,2016,"PPT"
"HBJI","PPT.2017",96.5600040853024,2017,"PPT"
"HBJI","PPT.2018",37.3980017900467,2018,"PPT"
"HBJI","PPT.2019",58.3030031919479,2019,"PPT"
"HBJI","PPT.2020",45.6020025014877,2020,"PPT"
"HBJI","PPT.2021",115.144000053406,2021,"PPT"
"HBJI","PPT.2022",83.6130005121231,2022,"PPT"
"HBJI","PPT.2023",25.0530000329018,2023,"PPT"
"HBJI","PPT.2024",96.3650000095367,2024,"PPT"
"HBJI","PPT.2025",28.9820000231266,2025,"PPT"
"HBJI","PPT.2026",55.5560000538826,2026,"PPT"
"HBPCJ","SWE.2010",4.06557369232178,2010,"SWE"
"HBPCJ","SWE.2011",79.4098358154297,2011,"SWE"
"HBPCJ","SWE.2012",0.508196711540222,2012,"SWE"
"HBPCJ","SWE.2013",8.77049160003662,2013,"SWE"
"HBPCJ","SWE.2014",13.5901641845703,2014,"SWE"
"HBPCJ","SWE.2015",0.655737698078156,2015,"SWE"
"HBPCJ","SWE.2016",9.06557369232178,2016,"SWE"
"HBPCJ","SWE.2017",57.1475410461426,2017,"SWE"
"HBPCJ","SWE.2018",3.55737709999084,2018,"SWE"
"HBPCJ","SWE.2019",93.836067199707,2019,"SWE"
"HBPCJ","SWE.2020",1.60655736923218,2020,"SWE"
"HBPCJ","SWE.2021",13.393443107605,2021,"SWE"
"HBPCJ","SWE.2022",11.8196725845337,2022,"SWE"
"HBPCJ","SWE.2023",76.4590148925781,2023,"SWE"
"HBPCJ","SWE.2024",36.4426231384277,2024,"SWE"
"HBPCJ","SWE.2025",1.27868854999542,2025,"SWE"
"HBPCJ","SWE.2026",1.13114750385284,2026,"SWE"
"HBPCJ","PPT.2010",90.0766674280167,2010,"PPT"
"HBPCJ","PPT.2011",80.0517278015614,2011,"PPT"
"HBPCJ","PPT.2012",99.9115142822266,2012,"PPT"
"HBPCJ","PPT.2013",126.130483567715,2013,"PPT"
"HBPCJ","PPT.2014",78.8507868647575,2014,"PPT"
"HBPCJ","PPT.2015",139.004007309675,2015,"PPT"
"HBPCJ","PPT.2016",97.9700048863888,2016,"PPT"
"HBPCJ","PPT.2017",98.6350049972534,2017,"PPT"
"HBPCJ","PPT.2018",37.8950019180775,2018,"PPT"
"HBPCJ","PPT.2019",57.5290021598339,2019,"PPT"
"HBPCJ","PPT.2020",45.349001199007,2020,"PPT"
"HBPCJ","PPT.2021",117.124001473188,2021,"PPT"
"HBPCJ","PPT.2022",86.4290001988411,2022,"PPT"
"HBPCJ","PPT.2023",26.3179998397827,2023,"PPT"
"HBPCJ","PPT.2024",99.1310001015663,2024,"PPT"
"HBPCJ","PPT.2025",29.8759994208813,2025,"PPT"
"HBPCJ","PPT.2026",56.6619997322559,2026,"PPT"
"HBTN","SWE.2010",41,2010,"SWE"
"HBTN","SWE.2011",261.967224121094,2011,"SWE"
"HBTN","SWE.2012",0.262295067310333,2012,"SWE"
"HBTN","SWE.2013",67.8688507080078,2013,"SWE"
"HBTN","SWE.2014",17.3606567382812,2014,"SWE"
"HBTN","SWE.2015",0.704918026924133,2015,"SWE"
"HBTN","SWE.2016",36.9508209228516,2016,"SWE"
"HBTN","SWE.2017",108.819671630859,2017,"SWE"
"HBTN","SWE.2018",13.5737705230713,2018,"SWE"
"HBTN","SWE.2019",334.836059570312,2019,"SWE"
"HBTN","SWE.2020",34.6557388305664,2020,"SWE"
"HBTN","SWE.2021",20.2295093536377,2021,"SWE"
"HBTN","SWE.2022",47.8688507080078,2022,"SWE"
"HBTN","SWE.2023",159.40983581543,2023,"SWE"
"HBTN","SWE.2024",41.836067199707,2024,"SWE"
"HBTN","SWE.2025",8.90163898468018,2025,"SWE"
"HBTN","SWE.2026",1.63934421539307,2026,"SWE"
"HBTN","PPT.2010",82.7503628432751,2010,"PPT"
"HBTN","PPT.2011",67.6715264320374,2011,"PPT"
"HBTN","PPT.2012",101.091806024313,2012,"PPT"
"HBTN","PPT.2013",109.858975499868,2013,"PPT"
"HBTN","PPT.2014",68.8927067518234,2014,"PPT"
"HBTN","PPT.2015",104.873006492853,2015,"PPT"
"HBTN","PPT.2016",93.8090040683746,2016,"PPT"
"HBTN","PPT.2017",99.366003215313,2017,"PPT"
"HBTN","PPT.2018",50.1770017147064,2018,"PPT"
"HBTN","PPT.2019",61.7300028204918,2019,"PPT"
"HBTN","PPT.2020",43.8080022931099,2020,"PPT"
"HBTN","PPT.2021",117.888998985291,2021,"PPT"
"HBTN","PPT.2022",84.8539987802505,2022,"PPT"
"HBTN","PPT.2023",28.2639995217323,2023,"PPT"
"HBTN","PPT.2024",83.62399995327,2024,"PPT"
"HBTN","PPT.2025",25.3900002837181,2025,"PPT"
"HBTN","PPT.2026",50.4079997241497,2026,"PPT"
"HDAZ","SWE.2010",41,2010,"SWE"
"HDAZ","SWE.2011",261.967224121094,2011,"SWE"
"HDAZ","SWE.2012",0.262295067310333,2012,"SWE"
"HDAZ","SWE.2013",67.8688507080078,2013,"SWE"
"HDAZ","SWE.2014",17.3606567382812,2014,"SWE"
"HDAZ","SWE.2015",0.704918026924133,2015,"SWE"
"HDAZ","SWE.2016",36.9508209228516,2016,"SWE"
"HDAZ","SWE.2017",108.819671630859,2017,"SWE"
"HDAZ","SWE.2018",13.5737705230713,2018,"SWE"
"HDAZ","SWE.2019",334.836059570312,2019,"SWE"
"HDAZ","SWE.2020",34.6557388305664,2020,"SWE"
"HDAZ","SWE.2021",20.2295093536377,2021,"SWE"
"HDAZ","SWE.2022",47.8688507080078,2022,"SWE"
"HDAZ","SWE.2023",159.40983581543,2023,"SWE"
"HDAZ","SWE.2024",41.836067199707,2024,"SWE"
"HDAZ","SWE.2025",8.90163898468018,2025,"SWE"
"HDAZ","SWE.2026",1.63934421539307,2026,"SWE"
"HDAZ","PPT.2010",82.7503628432751,2010,"PPT"
"HDAZ","PPT.2011",67.6715264320374,2011,"PPT"
"HDAZ","PPT.2012",101.091806024313,2012,"PPT"
"HDAZ","PPT.2013",109.858975499868,2013,"PPT"
"HDAZ","PPT.2014",68.8927067518234,2014,"PPT"
"HDAZ","PPT.2015",104.873006492853,2015,"PPT"
"HDAZ","PPT.2016",93.8090040683746,2016,"PPT"
"HDAZ","PPT.2017",99.366003215313,2017,"PPT"
"HDAZ","PPT.2018",50.1770017147064,2018,"PPT"
"HDAZ","PPT.2019",61.7300028204918,2019,"PPT"
"HDAZ","PPT.2020",43.8080022931099,2020,"PPT"
"HDAZ","PPT.2021",117.888998985291,2021,"PPT"
"HDAZ","PPT.2022",84.8539987802505,2022,"PPT"
"HDAZ","PPT.2023",28.2639995217323,2023,"PPT"
"HDAZ","PPT.2024",83.62399995327,2024,"PPT"
"HDAZ","PPT.2025",25.3900002837181,2025,"PPT"
"HDAZ","PPT.2026",50.4079997241497,2026,"PPT"
"HDWZP","SWE.2010",32.8852462768555,2010,"SWE"
"HDWZP","SWE.2011",157.59016418457,2011,"SWE"
"HDWZP","SWE.2012",0.327868849039078,2012,"SWE"
"HDWZP","SWE.2013",124.098358154297,2013,"SWE"
"HDWZP","SWE.2014",197.032791137695,2014,"SWE"
"HDWZP","SWE.2015",228.934417724609,2015,"SWE"
"HDWZP","SWE.2016",115.459014892578,2016,"SWE"
"HDWZP","SWE.2017",273.950805664062,2017,"SWE"
"HDWZP","SWE.2018",24.3934421539307,2018,"SWE"
"HDWZP","SWE.2019",542.590148925781,2019,"SWE"
"HDWZP","SWE.2020",107.655738830566,2020,"SWE"
"HDWZP","SWE.2021",76.6393432617188,2021,"SWE"
"HDWZP","SWE.2022",77.3770523071289,2022,"SWE"
"HDWZP","SWE.2023",231.065567016602,2023,"SWE"
"HDWZP","SWE.2024",98.7540969848633,2024,"SWE"
"HDWZP","SWE.2025",23.2622947692871,2025,"SWE"
"HDWZP","SWE.2026",2.16393446922302,2026,"SWE"
"HDWZP","PPT.2010",87.6409590244293,2010,"PPT"
"HDWZP","PPT.2011",69.02429240942,2011,"PPT"
"HDWZP","PPT.2012",101.13350084424,2012,"PPT"
"HDWZP","PPT.2013",111.343781501055,2013,"PPT"
"HDWZP","PPT.2014",70.7804744839668,2014,"PPT"
"HDWZP","PPT.2015",106.308005005121,2015,"PPT"
"HDWZP","PPT.2016",93.1100035905838,2016,"PPT"
"HDWZP","PPT.2017",100.315003871918,2017,"PPT"
"HDWZP","PPT.2018",48.9970025420189,2018,"PPT"
"HDWZP","PPT.2019",62.8150027990341,2019,"PPT"
"HDWZP","PPT.2020",43.9880025684834,2020,"PPT"
"HDWZP","PPT.2021",118.614999592304,2021,"PPT"
"HDWZP","PPT.2022",88.3720000088215,2022,"PPT"
"HDWZP","PPT.2023",29.0039998888969,2023,"PPT"
"HDWZP","PPT.2024",86.3330003917217,2024,"PPT"
"HDWZP","PPT.2025",23.2200002372265,2025,"PPT"
"HDWZP","PPT.2026",50.4470002353191,2026,"PPT"
"HGCF","SWE.2010",11.8524589538574,2010,"SWE"
"HGCF","SWE.2011",197.245895385742,2011,"SWE"
"HGCF","SWE.2012",0.786885261535645,2012,"SWE"
"HGCF","SWE.2013",64,2013,"SWE"
"HGCF","SWE.2014",191.524597167969,2014,"SWE"
"HGCF","SWE.2015",303.311462402344,2015,"SWE"
"HGCF","SWE.2016",137.065567016602,2016,"SWE"
"HGCF","SWE.2017",201.508193969727,2017,"SWE"
"HGCF","SWE.2018",42,2018,"SWE"
"HGCF","SWE.2019",405.475402832031,2019,"SWE"
"HGCF","SWE.2020",74.1311492919922,2020,"SWE"
"HGCF","SWE.2021",51.3770484924316,2021,"SWE"
"HGCF","SWE.2022",59.0491790771484,2022,"SWE"
"HGCF","SWE.2023",298.426239013672,2023,"SWE"
"HGCF","SWE.2024",256.721313476562,2024,"SWE"
"HGCF","SWE.2025",47.8524589538574,2025,"SWE"
"HGCF","SWE.2026",19.1475410461426,2026,"SWE"
"HGCF","PPT.2010",90.0766674280167,2010,"PPT"
"HGCF","PPT.2011",80.0517278015614,2011,"PPT"
"HGCF","PPT.2012",99.9115142822266,2012,"PPT"
"HGCF","PPT.2013",126.130483567715,2013,"PPT"
"HGCF","PPT.2014",78.8507868647575,2014,"PPT"
"HGCF","PPT.2015",139.004007309675,2015,"PPT"
"HGCF","PPT.2016",97.9700048863888,2016,"PPT"
"HGCF","PPT.2017",98.6350049972534,2017,"PPT"
"HGCF","PPT.2018",37.8950019180775,2018,"PPT"
"HGCF","PPT.2019",57.5290021598339,2019,"PPT"
"HGCF","PPT.2020",45.349001199007,2020,"PPT"
"HGCF","PPT.2021",117.124001473188,2021,"PPT"
"HGCF","PPT.2022",86.4290001988411,2022,"PPT"
"HGCF","PPT.2023",26.3179998397827,2023,"PPT"
"HGCF","PPT.2024",99.1310001015663,2024,"PPT"
"HGCF","PPT.2025",29.8759994208813,2025,"PPT"
"HGCF","PPT.2026",56.6619997322559,2026,"PPT"
"HIRTE","SWE.2010",90.0819702148438,2010,"SWE"
"HIRTE","SWE.2011",390.459014892578,2011,"SWE"
"HIRTE","SWE.2012",1.78688526153564,2012,"SWE"
"HIRTE","SWE.2013",151.803283691406,2013,"SWE"
"HIRTE","SWE.2014",208.950820922852,2014,"SWE"
"HIRTE","SWE.2015",111.180328369141,2015,"SWE"
"HIRTE","SWE.2016",48.4426231384277,2016,"SWE"
"HIRTE","SWE.2017",127.573768615723,2017,"SWE"
"HIRTE","SWE.2018",27.1147537231445,2018,"SWE"
"HIRTE","SWE.2019",294.967224121094,2019,"SWE"
"HIRTE","SWE.2020",14.4754104614258,2020,"SWE"
"HIRTE","SWE.2021",28.4098358154297,2021,"SWE"
"HIRTE","SWE.2022",71.0655746459961,2022,"SWE"
"HIRTE","SWE.2023",233.918029785156,2023,"SWE"
"HIRTE","SWE.2024",137.672134399414,2024,"SWE"
"HIRTE","SWE.2025",15.9180326461792,2025,"SWE"
"HIRTE","SWE.2026",10.4098358154297,2026,"SWE"
"HIRTE","PPT.2010",91.814701706171,2010,"PPT"
"HIRTE","PPT.2011",82.1300366818905,2011,"PPT"
"HIRTE","PPT.2012",99.4424723386765,2012,"PPT"
"HIRTE","PPT.2013",125.76707932353,2013,"PPT"
"HIRTE","PPT.2014",79.6933620274067,2014,"PPT"
"HIRTE","PPT.2015",134.418005108833,2015,"PPT"
"HIRTE","PPT.2016",97.8940044343472,2016,"PPT"
"HIRTE","PPT.2017",97.9010033607483,2017,"PPT"
"HIRTE","PPT.2018",39.185001552105,2018,"PPT"
"HIRTE","PPT.2019",60.5760022997856,2019,"PPT"
"HIRTE","PPT.2020",46.3970028460026,2020,"PPT"
"HIRTE","PPT.2021",120.988000869751,2021,"PPT"
"HIRTE","PPT.2022",83.8770000040531,2022,"PPT"
"HIRTE","PPT.2023",24.9030002951622,2023,"PPT"
"HIRTE","PPT.2024",100.878000080585,2024,"PPT"
"HIRTE","PPT.2025",30.2749993503094,2025,"PPT"
"HIRTE","PPT.2026",55.7499995529652,2026,"PPT"
"HIXNG","SWE.2010",44.6885261535645,2010,"SWE"
"HIXNG","SWE.2011",308.442626953125,2011,"SWE"
"HIXNG","SWE.2012",0.229508191347122,2012,"SWE"
"HIXNG","SWE.2013",86.2131118774414,2013,"SWE"
"HIXNG","SWE.2014",50.2295074462891,2014,"SWE"
"HIXNG","SWE.2015",5.42622947692871,2015,"SWE"
"HIXNG","SWE.2016",38.7377052307129,2016,"SWE"
"HIXNG","SWE.2017",146.901641845703,2017,"SWE"
"HIXNG","SWE.2018",18.8360652923584,2018,"SWE"
"HIXNG","SWE.2019",557.7705078125,2019,"SWE"
"HIXNG","SWE.2020",96.6885223388672,2020,"SWE"
"HIXNG","SWE.2021",19.1967220306396,2021,"SWE"
"HIXNG","SWE.2022",105.40983581543,2022,"SWE"
"HIXNG","SWE.2023",195.491806030273,2023,"SWE"
"HIXNG","SWE.2024",79.5901641845703,2024,"SWE"
"HIXNG","SWE.2025",7.70491790771484,2025,"SWE"
"HIXNG","SWE.2026",1.83606564998627,2026,"SWE"
"HIXNG","PPT.2010",88.6929307579994,2010,"PPT"
"HIXNG","PPT.2011",71.5991868972778,2011,"PPT"
"HIXNG","PPT.2012",101.899609357119,2012,"PPT"
"HIXNG","PPT.2013",109.707485437393,2013,"PPT"
"HIXNG","PPT.2014",72.2649827003479,2014,"PPT"
"HIXNG","PPT.2015",107.225004732609,2015,"PPT"
"HIXNG","PPT.2016",92.1480045318604,2016,"PPT"
"HIXNG","PPT.2017",101.04500323534,2017,"PPT"
"HIXNG","PPT.2018",48.4410016238689,2018,"PPT"
"HIXNG","PPT.2019",64.0090028047562,2019,"PPT"
"HIXNG","PPT.2020",45.9560017883778,2020,"PPT"
"HIXNG","PPT.2021",119.184002280235,2021,"PPT"
"HIXNG","PPT.2022",87.9450003802776,2022,"PPT"
"HIXNG","PPT.2023",28.4199998378754,2023,"PPT"
"HIXNG","PPT.2024",86.6449982523918,2024,"PPT"
"HIXNG","PPT.2025",23.8149999082088,2025,"PPT"
"HIXNG","PPT.2026",50.691000521183,2026,"PPT"
"HJHN","SWE.2010",12.967212677002,2010,"SWE"
"HJHN","SWE.2011",138.032791137695,2011,"SWE"
"HJHN","SWE.2012",0.311475425958633,2012,"SWE"
"HJHN","SWE.2013",20.5081977844238,2013,"SWE"
"HJHN","SWE.2014",39.7213096618652,2014,"SWE"
"HJHN","SWE.2015",0.770491778850555,2015,"SWE"
"HJHN","SWE.2016",12.3114757537842,2016,"SWE"
"HJHN","SWE.2017",63.5737686157227,2017,"SWE"
"HJHN","SWE.2018",13.6065578460693,2018,"SWE"
"HJHN","SWE.2019",315.344268798828,2019,"SWE"
"HJHN","SWE.2020",5.0819673538208,2020,"SWE"
"HJHN","SWE.2021",9.77049160003662,2021,"SWE"
"HJHN","SWE.2022",18.9016399383545,2022,"SWE"
"HJHN","SWE.2023",204.344268798828,2023,"SWE"
"HJHN","SWE.2024",53.3278694152832,2024,"SWE"
"HJHN","SWE.2025",7.11475419998169,2025,"SWE"
"HJHN","SWE.2026",1.14754104614258,2026,"SWE"
"HJHN","PPT.2010",81.7082900702953,2010,"PPT"
"HJHN","PPT.2011",68.8680993616581,2011,"PPT"
"HJHN","PPT.2012",94.4790510833263,2012,"PPT"
"HJHN","PPT.2013",109.675977170467,2013,"PPT"
"HJHN","PPT.2014",67.8760196864605,2014,"PPT"
"HJHN","PPT.2015",107.008005976677,2015,"PPT"
"HJHN","PPT.2016",96.2830056846142,2016,"PPT"
"HJHN","PPT.2017",98.5300031304359,2017,"PPT"
"HJHN","PPT.2018",46.9070017039776,2018,"PPT"
"HJHN","PPT.2019",60.6560020744801,2019,"PPT"
"HJHN","PPT.2020",44.0510024130344,2020,"PPT"
"HJHN","PPT.2021",113.185000658035,2021,"PPT"
"HJHN","PPT.2022",82.9989991486073,2022,"PPT"
"HJHN","PPT.2023",28.2569996714592,2023,"PPT"
"HJHN","PPT.2024",83.836998552084,2024,"PPT"
"HJHN","PPT.2025",25.2299999892712,2025,"PPT"
"HJHN","PPT.2026",48.8350006639957,2026,"PPT"
"HKIOP","SWE.2010",67.9180297851562,2010,"SWE"
"HKIOP","SWE.2011",271.491790771484,2011,"SWE"
