"","Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_years","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","Tmax.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_ten","n_A_final_ten","n_S_final_ten","n_R_final_ten","longevity_90_final_ten","basal_area_density_final_ten","index","pixel","replicate_climate_resample","replicate_data_resample","Ploidy_level","geneticSexID"
"409","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,2.49171746561281e-19,0,"map_2861_2_9",4,60,500,0.2,1,61.6993942946017,22.3180711875657,20,5,0.1,0.153730624086045,0,50.8585551434155,5.07595770187318e-20,4.15460522816691e-19,0,55.2727272727273,1.03133678432579e-20,41,2861,2,"9","diploid","female"
"410","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.0564392979102953,0,"map_2861_2_10",4,60,500,0.2,1,61.6993942946017,22.3180711875657,20,5,0.1,0.0709157317155691,0,20.1257224030618,0.0315280626228441,0.0552659297671996,0.0016584726624302,50.4545454545455,0.00146725311360762,41,2861,2,"10","diploid","female"
"411","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,2.59176355377443e-18,0,"map_2861_3_1",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.151099333666148,0,50.6992649547643,6.54802046712762e-19,4.23943859767218e-18,0,34.4545454545455,1.32216242869914e-19,42,2861,3,"1","diploid","female"
"412","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,5.50062896483984e-21,0,"map_2861_3_2",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.150355076567451,0,50.8741263377679,1.55347799459521e-21,9.32686297717027e-21,0,18.4545454545455,3.15859103091471e-22,42,2861,3,"2","diploid","female"
"413","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.141094313622228,0,"map_2861_3_3",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.0708557024504294,0.0100148560607324,20.6002938487975,0.131924218644927,0.146643535574224,0.00401337720766533,68.4545454545455,0.00621079459619213,42,2861,3,"3","diploid","female"
"414","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,2.38600152395083e-20,0,"map_2861_3_4",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.12217289701461,0,50.815629433627,8.17244385042594e-21,4.01106660708665e-20,0,13.5454545454545,1.65783988953947e-21,42,2861,3,"4","diploid","female"
"415","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.080691678352741,0,"map_2861_3_5",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.0388629931844897,0.00278867882402026,21.6580640618605,0.263620494739355,0.0833069942353216,0.00831062483794501,91.2727272727273,0.0140047586215171,42,2861,3,"5","diploid","female"
"416","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.0818894436499958,0,"map_2861_3_6",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.10079238932087,0.00653783697587426,13.619653433859,0.0377610312843097,0.0843212824424365,0.00315047267752691,24,0.000848749500715434,42,2861,3,"6","diploid","female"
"417","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.0646369005958853,0,"map_2861_3_7",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.0723051919917578,0.0042721465483586,17.5237879607112,0.0435297322136106,0.066766449536962,0.00265502200536394,37.6363636363636,0.00161972011263858,42,2861,3,"7","diploid","female"
"418","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,3.26302894537268e-19,0,"map_2861_3_8",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.0966015948425749,0,50.8162008057059,1.21365743880288e-19,5.39718168466335e-19,0,63.9090909090909,2.46198252266747e-20,42,2861,3,"8","diploid","female"
"419","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,2.40918561544805e-19,0,"map_2861_3_9",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.153730624086045,0,50.8636133016363,5.05015526910916e-20,3.99742151184292e-19,0,61.2727272727273,1.02640204311644e-20,42,2861,3,"9","diploid","female"
"420","0","0","0","0",-0.41746661067009,3135.35229492188,2.5,0.0511324416320845,0,"map_2861_3_10",4,60,500,0.2,1,59.7386731404744,22.3533180257121,20,5,0.1,0.0709157317155691,0,19.3763225077276,0.0305527915670376,0.0497515583781722,0.00210350381887759,56.1818181818182,0.00135710009295602,42,2861,3,"10","diploid","female"
"421","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.00799395359832286,0,"map_2964_1_1",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.103507558343486,0.00318763370528193,14.0918080154833,0.0031983960417615,0.00817915541291897,0.000244695911574943,37.4545454545455,7.42239503281159e-05,43,2964,1,"1","diploid","female"
"422","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,1.77869621894125e-21,0,"map_2964_1_2",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.113109406013469,0,50.9451894757859,6.5847408097107e-22,3.11083200079397e-21,0,19.2727272727273,1.342345828283e-22,43,2964,1,"2","diploid","female"
"423","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0765860311326193,0.00929341289524349,"map_2964_1_3",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0421714147545639,0.00725616391166752,19.1294618589389,0.100255489691876,0.0846222427526547,0.00483381785159788,56.6363636363636,0.0041632921005961,43,2964,1,"3","diploid","female"
"424","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,8.28740204543025e-21,0,"map_2964_1_4",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0989252961466567,0,50.8605126618985,3.43640893373465e-21,1.44357791646252e-20,0,12.8181818181818,6.98199927648649e-22,43,2964,1,"4","diploid","female"
"425","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0579608972465059,0.00768149119570383,"map_2964_1_5",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0247054871052762,0.00245610397744155,21.4272983304957,0.183655980975042,0.0651610424434742,0.00574563501237006,75.4545454545455,0.00945042503234682,43,2964,1,"5","diploid","female"
"426","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.113030139426054,0.0089624922756394,"map_2964_1_6",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.07109319216711,0.00666461911322252,19.0053940498007,0.113639452978962,0.121863411597454,0.00487383729163416,49.9090909090909,0.00467905479655807,43,2964,1,"6","diploid","female"
"427","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0691296860309266,0.00444228191013042,"map_2964_1_7",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0568043294754007,0.00380199295368755,21.0498948088697,0.067054992031375,0.0758960853469407,0.00235888156570279,59.1818181818182,0.0033761687238137,43,2964,1,"7","diploid","female"
"428","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,9.31978498992066e-20,0,"map_2964_1_8",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.075281331592056,0,50.8454559289737,4.35347972753964e-20,1.6128509087347e-19,0,43.6363636363636,8.84053119244671e-21,43,2964,1,"8","diploid","female"
"429","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,9.31641385995188e-20,0,"map_2964_1_9",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0854942489956505,0,50.8873595927592,3.46365071571513e-20,1.60166382244357e-19,0,62.9090909090909,7.04462654006968e-21,43,2964,1,"9","diploid","female"
"430","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0302237240120051,0.0041259460955338,"map_2964_1_10",4,60,500,0.2,1,49.7270625849208,23.6428596879194,20,5,0.1,0.0542921518128581,0,18.5550375495109,0.0227157021389984,0.0345981610527371,0.00142913476340158,41.2727272727273,0.000908651961948745,43,2964,1,"10","diploid","female"
"431","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.00496681307359569,0,"map_2964_2_1",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.124313407407457,0,17.8743033406518,0.00196514502879744,0.00595261479942165,0.000120600991400075,35.5454545454545,6.53262043176433e-05,44,2964,2,"1","diploid","female"
"432","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,1.61613778577216e-21,0,"map_2964_2_2",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.133267035190603,0,50.9445044344107,5.92552160535715e-22,2.82523817318142e-21,0,19.9090909090909,1.20796707369808e-22,44,2964,2,"2","diploid","female"
"433","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0721229128168324,0.00867328391187779,"map_2964_2_3",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.0674000840486686,0.00876682710325819,19.8317245821449,0.0894791050859628,0.0810122979113161,0.00453947028586199,53.7272727272727,0.00399217346673815,44,2964,2,"3","diploid","female"
"434","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,7.77956335048335e-21,0,"map_2964_2_4",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.11867315079049,0,50.8595457355366,3.17995422082634e-21,1.35027144113495e-20,0,12.6363636363636,6.46093782379376e-22,44,2964,2,"4","diploid","female"
"435","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0581399303708191,0.00825173638198229,"map_2964_2_5",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.0441285858306033,0.00420348823460061,20.2051421475997,0.188012761191658,0.0667707653753256,0.00754518068068502,73,0.00898899027267504,44,2964,2,"5","diploid","female"
"436","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.110076762610978,0.00851690816928547,"map_2964_2_6",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.0994680761444315,0.00768378366263264,18.7670632893038,0.104525565650054,0.119573292131589,0.00537082257147863,46.9090909090909,0.0043028674062939,44,2964,2,"6","diploid","female"
"437","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0727634200448939,0.004702085276644,"map_2964_2_7",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.0805510879975691,0.00594967311597865,19.176245728243,0.0716696696993859,0.0789152373811463,0.00325427028236097,59.3636363636364,0.00308622988490533,44,2964,2,"7","diploid","female"
"438","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,9.09731385691556e-20,0,"map_2964_2_8",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.10093735388679,0,50.8461314644474,4.18557273237585e-20,1.57870299189807e-19,0,41.7272727272727,8.4999593322634e-21,44,2964,2,"8","diploid","female"
"439","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,8.92047872254082e-20,0,"map_2964_2_9",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.112733529977545,0,50.8862448246142,3.28108566734284e-20,1.54367337132205e-19,0,60.9090909090909,6.67330075117375e-21,44,2964,2,"9","diploid","female"
"440","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0275010126476556,0.00412302782165021,"map_2964_2_10",4,60,500,0.2,1,47.9337705387565,23.668863754945,20,5,0.1,0.07918444523624,0,18.7199366261578,0.0200305152268956,0.0298695879221019,0.0014589888040228,38.5454545454545,0.000832449601272554,44,2964,2,"10","diploid","female"
"441","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.00677921940720894,0,"map_2964_3_1",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.124313407407457,0,15.2176759603499,0.00244048324036978,0.00650876292678504,0.000121289527608211,34.6363636363636,6.79076258221132e-05,45,2964,3,"1","diploid","female"
"442","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,1.86175881131263e-21,0,"map_2964_3_2",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.133267035190603,0,50.9352915062001,6.57721191242061e-22,3.13753566414106e-21,0,20.8181818181818,1.34041400554489e-22,45,2964,3,"2","diploid","female"
"443","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0840274833827398,0.00902174435444326,"map_2964_3_3",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.0674000840486686,0.00876682710325819,20.1751422255015,0.0860870426452849,0.0798601152336487,0.00377792119176728,54.5454545454545,0.00397888348809028,45,2964,3,"3","diploid","female"
"444","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,8.30877648009177e-21,0,"map_2964_3_4",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.11867315079049,0,50.8490095273769,3.2268739239097e-21,1.37827175024498e-20,0,12.6363636363636,6.55400198710815e-22,45,2964,3,"4","diploid","female"
"445","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0715106316317416,0.0106991219036819,"map_2964_3_5",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.0441285858306033,0.00420348823460061,19.9455868846985,0.182382273633304,0.0671417787448155,0.00594598998256337,73,0.00857531286880979,45,2964,3,"5","diploid","female"
"446","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.127196533915573,0.00952468650793017,"map_2964_3_6",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.0994680761444315,0.00768378366263264,18.8639537128661,0.111591355387083,0.121962311903196,0.00493177010845261,49.0909090909091,0.00466908812241725,45,2964,3,"6","diploid","female"
"447","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0818725299180144,0.00592055978415278,"map_2964_3_7",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.0805510879975691,0.00594967311597865,19.8403956971257,0.0708409126528678,0.078038202420186,0.00289688042266019,60.2727272727273,0.00329374757380111,45,2964,3,"7","diploid","female"
"448","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,9.74756675966507e-20,0,"map_2964_3_8",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.10093735388679,0,50.8410407071537,4.19808310126719e-20,1.5803189013544e-19,0,41.0909090909091,8.52398999025272e-21,45,2964,3,"8","diploid","female"
"449","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,9.37870350928532e-20,0,"map_2964_3_9",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.112733529977545,0,50.8737833772057,3.27243516970993e-20,1.52850615791891e-19,0,62.2727272727273,6.65297782157511e-21,45,2964,3,"9","diploid","female"
"450","0","0","0","0",-0.660919785499573,3022.91137695312,2.5,0.0367590877746983,0.00465330816745465,"map_2964_3_10",4,60,500,0.2,1,48.1324551622311,23.6725414098459,20,5,0.1,0.07918444523624,0,17.9813058410919,0.023112032778367,0.0345723185556588,0.00155137565097511,38.4545454545455,0.000904068350015462,45,2964,3,"10","diploid","female"
"451","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,4.54555709251568e-19,0,"map_2965_1_1",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.141642473783556,0,50.7320866117783,1.19693892784741e-19,7.45114280821952e-19,0,25,2.41998677036329e-20,46,2965,1,"1","diploid","female"
"452","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,6.06576304178559e-21,0,"map_2965_1_2",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.145151866564563,0,50.9033165039246,1.74105532370801e-21,1.02268106885097e-20,0,21.5454545454545,3.54426724871379e-22,46,2965,1,"2","diploid","female"
"453","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.150045510392867,0,"map_2965_1_3",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.0712573766093159,0.009661501818447,19.4873855738863,0.124166941416592,0.141732743924104,0.00746651684554943,52.5454545454545,0.0054895133948464,46,2965,1,"3","diploid","female"
"454","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.3715824002382e-20,0,"map_2965_1_4",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.126008590430126,0,50.8293247620758,4.38876076095551e-21,2.29681765256363e-20,0,11.4545454545455,8.90833285866526e-22,46,2965,1,"4","diploid","female"
"455","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0990449279740927,0,"map_2965_1_5",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.0421053840026636,0.00368146094755267,20.9336033999891,0.231979153137218,0.09507783463454,0.00863023024926472,74.5454545454545,0.0116125609074635,46,2965,1,"5","diploid","female"
"456","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.180658235044797,0,"map_2965_1_6",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.102286732867562,0.00744493437354395,18.091428711491,0.149028315747205,0.175532182491424,0.00708808003987489,43.6363636363636,0.00571198421811118,46,2965,1,"6","diploid","female"
"457","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.094712470797215,0,"map_2965_1_7",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.0784291789547637,0.0053428452562555,18.5813243243745,0.0615512703625518,0.0911793711275066,0.00303763872874444,45.1818181818182,0.00254553466964133,46,2965,1,"7","diploid","female"
"458","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.86072907125726e-19,0,"map_2965_1_8",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.102847780146085,0,50.8370281414794,6.29483509577064e-20,3.04925803341936e-19,0,43.5454545454545,1.27805499391261e-20,46,2965,1,"8","diploid","female"
"459","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,2.01435769864918e-19,0,"map_2965_1_9",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.133878366729516,0,50.8629197583449,4.78337592301632e-20,3.29473835785515e-19,0,50.0909090909091,9.72232073961365e-21,46,2965,1,"9","diploid","female"
"460","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0542806177664205,0,"map_2965_1_10",4,60,500,0.2,1,45.7460149995343,22.3599707385816,20,5,0.1,0.0781864912091523,0,17.792934918474,0.0272972040101652,0.0532496761045445,0.00190600951865233,34.4545454545455,0.00104449289913078,46,2965,1,"10","diploid","female"
"461","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,3.11519488995641e-19,0,"map_2965_2_1",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.170558002419141,0,50.728897661231,8.08657001090524e-20,5.10728813395629e-19,0,27.1818181818182,1.63468737845849e-20,47,2965,2,"1","diploid","female"
"462","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,7.12972286010037e-21,0,"map_2965_2_2",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.171430051843774,0,50.8888653666352,2.02368302044169e-21,1.19746782447581e-20,0,23.6363636363636,4.11647712753323e-22,47,2965,2,"2","diploid","female"
"463","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.150772902435666,0,"map_2965_2_3",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.114607828274663,0,20.0041062649352,0.117992010944665,0.149798335123944,0.00502802380038185,54.6363636363636,0.00541558313323994,47,2965,2,"3","diploid","female"
"464","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.41819210879099e-20,0,"map_2965_2_4",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.151622233669637,0,50.8126480982461,4.48840781631033e-21,2.33642426817726e-20,0,12.1818181818182,9.10268533241411e-22,47,2965,2,"4","diploid","female"
"465","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.109535182384139,0,"map_2965_2_5",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.075805435504629,0.00653010249970831,20.9498091559082,0.178925353399925,0.108165651283172,0.00751874114606999,58.3636363636364,0.00884380581698854,47,2965,2,"5","diploid","female"
"466","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.180124738161893,0,"map_2965_2_6",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.143751608954358,0.00884458859059333,18.7112761045536,0.130135489724493,0.179263706704486,0.00785468635926183,43.2727272727273,0.00534341252646155,47,2965,2,"6","diploid","female"
"467","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0826815543989681,0,"map_2965_2_7",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.11174290933278,0,20.7260314505218,0.0492604904473931,0.0852997676454582,0.00190409320740609,46.8181818181818,0.00238535042265451,47,2965,2,"7","diploid","female"
"468","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.93767304783713e-19,0,"map_2965_2_8",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.138476876370527,0,50.8251817645282,6.40988358900416e-20,3.17787272830855e-19,0,46.0909090909091,1.30061459200523e-20,47,2965,2,"8","diploid","female"
"469","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,2.10696374478488e-19,0,"map_2965_2_9",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.17716612957034,0,50.8438543067593,4.88980533860839e-20,3.49321672781635e-19,0,50.9090909090909,9.92878700885764e-21,47,2965,2,"9","diploid","female"
"470","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0496588358644744,0,"map_2965_2_10",4,60,500,0.2,1,47.0087223511732,22.3357348436367,20,5,0.1,0.114648798416547,0,18.2206277018626,0.0232291802368904,0.0467532527684376,0.00153829390181073,35.7272727272727,0.000934153635333388,47,2965,2,"10","diploid","female"
"471","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,3.62524187435348e-19,0,"map_2965_3_1",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.170558002419141,0,50.7300909710391,9.68906820254851e-20,6.00130439391514e-19,0,25.5454545454545,1.95873510770104e-20,48,2965,3,"1","diploid","female"
"472","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,6.26008802198614e-21,0,"map_2965_3_2",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.171430051843774,0,50.8960902210995,1.81981474453641e-21,1.06356830663539e-20,0,21.2727272727273,3.70279234209852e-22,48,2965,3,"2","diploid","female"
"473","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.139846072516398,0,"map_2965_3_3",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.114607828274663,0,19.6907477694975,0.12613263722152,0.142020887490292,0.00660844124602177,52.7272727272727,0.00568588174732422,48,2965,3,"3","diploid","female"
"474","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.39938318851936e-20,0,"map_2965_3_4",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.151622233669637,0,50.8213870272515,4.54866835099294e-21,2.35042534019313e-20,0,11.6363636363636,9.2280269144445e-22,48,2965,3,"4","diploid","female"
"475","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0959678625758449,0,"map_2965_3_5",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.075805435504629,0.00653010249970831,19.3905570768362,0.198027121624247,0.0993683783795809,0.00794332798348655,61.9090909090909,0.00891034987323583,48,2965,3,"5","diploid","female"
"476","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.171900342025147,0.0142151695094531,"map_2965_3_6",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.143751608954358,0.00884458859059333,17.161988400365,0.148163407281077,0.175517790988793,0.00742454382252953,43.7272727272727,0.00513773931346811,48,2965,3,"6","diploid","female"
"477","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0811694071227159,0,"map_2965_3_7",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.11174290933278,0,18.2405282349646,0.0536379374587899,0.0829610325569235,0.0025168826254144,44.4545454545455,0.00213605735365469,48,2965,3,"7","diploid","female"
"478","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,1.85758753718891e-19,0,"map_2965_3_8",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.138476876370527,0,50.8306471889473,6.43844119348749e-20,3.09580128564098e-19,0,44.0909090909091,1.30669585368834e-20,48,2965,3,"8","diploid","female"
"479","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,2.04336161194132e-19,0,"map_2965_3_9",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.17716612957034,0,50.8537031105743,4.95512196833692e-20,3.4166931686543e-19,0,49.9090909090909,1.00652048744613e-20,48,2965,3,"9","diploid","female"
"480","0","0","0","0",-0.531648576259613,3076.76000976562,2.5,0.0522166389677877,0,"map_2965_3_10",4,60,500,0.2,1,47.790581532248,22.3293675804011,20,5,0.1,0.114648798416547,0,17.6551042566326,0.0276246335783876,0.0508460400788111,0.00157016509182236,35,0.00107338401200288,48,2965,3,"10","diploid","female"
"481","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,0.024816343434777,0,"map_3068_1_1",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0969226439433997,0.00266662604990012,16.0144892009965,0.00971400822715442,0.0219839503134471,0.000663021979403758,37.4545454545455,0.000301188447353524,49,3068,1,"1","diploid","female"
"482","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,1.29745056118388e-21,0,"map_3068_1_2",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.106351393853297,0,50.9458388034796,4.79380419188913e-22,2.16017528600791e-21,0,20.5454545454545,9.77483974932507e-23,49,3068,1,"2","diploid","female"
"483","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,0.0833334537250224,0,"map_3068_1_3",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0370343777203854,0.00672495312557007,20.6166791006361,0.0920104202806818,0.0726950852616159,0.00358232913767134,56.4545454545455,0.00444553178661543,49,3068,1,"3","diploid","female"
"484","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,8.67808802768594e-21,0,"map_3068_1_4",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0905831353907754,0,50.8581521871645,3.62577845483298e-21,1.41368329952051e-20,0,13,7.36781731188315e-22,49,3068,1,"4","diploid","female"
"485","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,0.0671030717333784,0,"map_3068_1_5",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0210515873559553,0.00213557854880384,20.7423094253319,0.203147540906656,0.0571527111971202,0.00453634789883986,79.8181818181818,0.00982210780726686,49,3068,1,"5","diploid","female"
"486","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,0.121949606018713,0,"map_3068_1_6",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0649304535728452,0.00645980355626392,19.9387365852344,0.107427306358834,0.109877783843457,0.00538888543586616,49.3636363636364,0.00495924237314318,49,3068,1,"6","diploid","female"
"487","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,0.077834688181559,0,"map_3068_1_7",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.051392245760909,0.00339794534258011,20.2800070842256,0.0692454511910815,0.0694858913148587,0.00319699526820068,61.4545454545455,0.00332035585940276,49,3068,1,"7","diploid","female"
"488","0","0","0","0",-0.636561393737793,3003.02612304688,2.5,9.49903526335545e-20,0,"map_3068_1_8",4,60,500,0.2,1,46.8432826978718,24.0848747406336,20,5,0.1,0.0683212666781494,0,50.843098045999,4.36093848048232e-20,1.49867281846008e-19,0,41.0909090909091,8.85607050595386e-21,49,3068,1,"8","diploid","female"
