"","Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_years","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","Tmax.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_ten","n_A_final_ten","n_S_final_ten","n_R_final_ten","longevity_90_final_ten","basal_area_density_final_ten","index","pixel","replicate_climate_resample","replicate_data_resample","Ploidy_level","geneticSexID"
"12","0","0","0","0",-0.811225295066833,3083.4375,2.5,6.37581218470227e-20,0,"map_978_2_2",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.192506918311356,0,50.8547855563507,1.73846779386606e-20,1.07508009225704e-19,0,33.9090909090909,3.53157421909732e-21,2,978,2,"2","diploid","female"
"13","0","0","0","0",-0.811225295066833,3083.4375,2.5,4.26906348893486e-18,0,"map_978_2_3",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.165042157504416,0,50.8113669798755,1.43331798659099e-18,7.4717650534035e-18,0,25.7272727272727,2.90668510825998e-19,2,978,2,"3","diploid","female"
"14","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.00296524496287784,0,"map_978_2_4",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.205287749641099,0,14.3962083684063,0.000689927677870293,0.00700427308946468,0,9.45454545454546,1.07738695027499e-05,2,978,2,"4","diploid","female"
"15","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.0990831607372693,0.00635649392918883,"map_978_2_5",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.147525683609233,0.0165599941338215,10.0943922251242,0.0533348533215061,0.109031947429654,0.00705474282938602,14.5454545454545,0.000656295715332143,2,978,2,"5","diploid","female"
"16","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.19270616979959,0.0119637295513454,"map_978_2_6",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.185653048758992,0.0112899785483144,14.9639171694364,0.120197801948172,0.201916866966254,0.00840870503473979,33.7272727272727,0.00335970853173223,2,978,2,"6","diploid","female"
"17","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.0282825074327098,0.00510574181790558,"map_978_2_7",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.162286985143645,0,18.2584201037224,0.0111995724939626,0.0299611576866143,0.000927911084906482,39.6363636363636,0.000453212807751957,2,978,2,"7","diploid","female"
"18","0","0","0","0",-0.811225295066833,3083.4375,2.5,3.20421596635356e-19,0,"map_978_2_8",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.191412426843,0,50.795948477811,8.70715115148208e-20,5.3836977119537e-19,0,25.0909090909091,1.7647448027422e-20,2,978,2,"8","diploid","female"
"19","0","0","0","0",-0.811225295066833,3083.4375,2.5,8.29055889872865e-19,0,"map_978_2_9",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.194248897994904,0,50.7758020752586,1.9524089183792e-19,1.39222496628528e-18,0,27.5454545454545,3.95378785306773e-20,2,978,2,"9","diploid","female"
"20","0","0","0","0",-0.811225295066833,3083.4375,2.5,7.8853797100901e-18,0,"map_978_2_10",4,60,500,0.2,1,67.1727046523979,20.4259574697245,20,5,0.1,0.188317350333221,0,50.8288949250787,2.21601855289866e-18,1.35152494341368e-17,0,21,4.4971934424046e-19,2,978,2,"10","diploid","female"
"21","0","0","0","0",-0.811225295066833,3083.4375,2.5,4.24361305969338e-20,0,"map_978_3_1",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.178704783487984,0,50.7232424211485,1.13580071337007e-20,7.10103676128768e-20,0,21.6363636363636,2.29549622554832e-21,3,978,3,"1","diploid","female"
"22","0","0","0","0",-0.811225295066833,3083.4375,2.5,6.25863845538096e-20,0,"map_978_3_2",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.192506918311356,0,50.8428766565369,1.71629342194856e-20,1.04961064271895e-19,0,39.9090909090909,3.48481688629856e-21,3,978,3,"2","diploid","female"
"23","0","0","0","0",-0.811225295066833,3083.4375,2.5,6.42546115089603e-19,0,"map_978_3_3",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.165042157504416,0,50.7932122212432,2.11900030815976e-19,1.10944941513459e-18,0,31.5454545454545,4.29398268111846e-20,3,978,3,"3","diploid","female"
"24","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.0174133006047301,0,"map_978_3_4",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.205287749641099,0,8.13595220685623,0.00501818107016252,0.0162256275344357,0.00102335658378893,10.7272727272727,2.8945406709516e-05,3,978,3,"4","diploid","female"
"25","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.0954606570886335,0.00787029649835496,"map_978_3_5",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.147525683609233,0.0165599941338215,9.84358705782141,0.0483385153439978,0.101226113755918,0.00695255531181153,15.7272727272727,0.00056507048110198,3,978,3,"5","diploid","female"
"26","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.190754339960933,0.0112635135274195,"map_978_3_6",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.185653048758992,0.0112899785483144,16.0472469514332,0.112950266074046,0.20416197635596,0.00670661155776665,38.6363636363636,0.00353076370448364,3,978,3,"6","diploid","female"
"27","0","0","0","0",-0.811225295066833,3083.4375,2.5,0.0350648982931035,0,"map_978_3_7",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.162286985143645,0,16.9171667504848,0.0145510066242949,0.0373957227648911,0.000960415087472558,44.6363636363636,0.000497285802435365,3,978,3,"7","diploid","female"
"28","0","0","0","0",-0.811225295066833,3083.4375,2.5,3.12643646222267e-19,0,"map_978_3_8",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.191412426843,0,50.7835527241931,8.53576758095058e-20,5.21486073560606e-19,0,27.5454545454545,1.72912688966246e-20,3,978,3,"8","diploid","female"
"29","0","0","0","0",-0.811225295066833,3083.4375,2.5,8.24442759576313e-19,0,"map_978_3_9",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.194248897994904,0,50.7601074789991,1.90425932251164e-19,1.37330766452637e-18,0,30.6363636363636,3.85381252026226e-20,3,978,3,"9","diploid","female"
"30","0","0","0","0",-0.811225295066833,3083.4375,2.5,5.57848980728862e-18,0,"map_978_3_10",4,60,500,0.2,1,66.6902924240706,20.4279814140843,20,5,0.1,0.188317350333221,0,50.8190524358944,1.57592368814831e-18,9.48121381118017e-18,0,22.1818181818182,3.19687818495607e-19,3,978,3,"10","diploid","female"
"31","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,6.33706837446444e-20,0,"map_979_1_1",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.175797855092873,0,50.710639405059,1.72226928234906e-20,1.05499867231532e-19,0,21.7272727272727,3.47911399561103e-21,4,979,1,"1","diploid","female"
"32","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,5.02586585737415e-20,0,"map_979_1_2",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.190562504110277,0,50.8418530743656,1.38916522754461e-20,8.42634416927176e-20,0,36.6363636363636,2.82085155030761e-21,4,979,1,"2","diploid","female"
"33","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,3.63106262188918e-17,0,"map_979_1_3",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.155153523670399,0,50.7963658325495,1.27006671887418e-17,6.20580887014326e-17,0,29.7272727272727,2.574332044413e-18,4,979,1,"3","diploid","female"
"34","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,5.3673102917282e-19,0,"map_979_1_4",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.202606227071963,0,50.7529654889861,1.43736709568101e-19,8.99018360975026e-19,0,9.90909090909091,2.90855271876212e-20,4,979,1,"4","diploid","female"
"35","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0900172022909016,0.00673133775547975,"map_979_1_5",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.138132091795661,0.0142956419819026,10.0536075608639,0.0470530759684038,0.094222654001814,0.00560664965219656,15.3636363636364,0.000570226980962866,4,979,1,"5","diploid","female"
"36","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.118973016634472,0.00618908983913255,"map_979_1_6",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.176766384637043,0.010401670142519,12.6949040311337,0.0499793795130492,0.121703582566579,0.00448727579484529,24.7272727272727,0.000976144583659033,4,979,1,"6","diploid","female"
"37","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0234823287237446,0,"map_979_1_7",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.152885362046719,0,16.9190495803267,0.010187771073046,0.024679296980128,0.000820105505880129,40,0.000355078305899151,4,979,1,"7","diploid","female"
"38","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,3.65956568227562e-19,0,"map_979_1_8",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.182154082943975,0,50.7823430386503,1.0472604786105e-19,6.07717662119125e-19,0,28.5454545454545,2.12157240004915e-20,4,979,1,"8","diploid","female"
"39","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,7.76172950983118e-19,0,"map_979_1_9",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.195900476909954,0,50.7740553159647,1.77232152608614e-19,1.2820572613785e-18,0,31.0909090909091,3.58932428017263e-20,4,979,1,"9","diploid","female"
"40","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,1.12847304374013e-17,0,"map_979_1_10",4,60,500,0.2,1,67.1634772228386,20.4109734238899,20,5,0.1,0.178506045810172,0,50.8128397817911,3.35476857646909e-18,1.90678696435063e-17,0,23.4545454545455,6.80420161394238e-19,4,979,1,"10","diploid","female"
"41","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,6.42052744115741e-20,0,"map_979_2_1",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.147499521713116,0,50.7090891741911,1.70840971834956e-20,1.04112133207997e-19,0,22.9090909090909,3.45097197790057e-21,5,979,2,"1","diploid","female"
"42","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,4.85336276494448e-20,0,"map_979_2_2",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.162432881689124,0,50.8332670537294,1.31802900376398e-20,7.96392306636273e-20,0,37.9090909090909,2.67566377547782e-21,5,979,2,"2","diploid","female"
"43","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,2.33286849776749e-16,0,"map_979_2_3",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.100542591344875,0,50.7876318562131,7.70655169103355e-17,3.73426782629955e-16,0,31.8181818181818,1.56165772910521e-17,5,979,2,"3","diploid","female"
"44","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,1.36500952955967e-19,0,"map_979_2_4",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.166999106817026,0,50.7433631943799,3.60531508696038e-20,2.23805770466842e-19,0,10.4545454545455,7.29320005743622e-21,5,979,2,"4","diploid","female"
"45","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0982114436896518,0.0100875345893032,"map_979_2_5",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.0804160592067887,0.0076874434703659,10.3726153809531,0.0454603315542361,0.0935602213869443,0.00605604421418422,15.8181818181818,0.000586767758738016,5,979,2,"5","diploid","female"
"46","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.138172037656094,0.00722851021715797,"map_979_2_6",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.129890364031999,0.0085331615897611,13.0135729178518,0.0558229494108138,0.133162030033517,0.00489541078220513,26.6363636363636,0.00112698874087493,5,979,2,"6","diploid","female"
"47","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0266282798694123,0,"map_979_2_7",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.110562093046553,0,15.0535221618952,0.0102018086717485,0.0247131704811355,0.000410109366122218,41.1818181818182,0.00028632500511578,5,979,2,"7","diploid","female"
"48","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,3.69979689262202e-19,0,"map_979_2_8",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.137473655035076,0,50.7757860839857,1.02381753800628e-19,5.9010120094815e-19,0,29.4545454545455,2.07366465167903e-20,5,979,2,"8","diploid","female"
"49","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,7.76092708184536e-19,0,"map_979_2_9",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.152618320341905,0,50.7628441383579,1.70500637785279e-19,1.2295006298033e-18,0,32.6363636363636,3.45174155169899e-20,5,979,2,"9","diploid","female"
"50","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,2.64648511271403e-17,0,"map_979_2_10",4,60,500,0.2,1,65.8531797103539,20.4431537366754,20,5,0.1,0.124322936576184,0,50.8081331229767,7.54450300608312e-18,4.25011905416159e-17,0,24,1.52997699848093e-18,5,979,2,"10","diploid","female"
"51","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,6.8832527426512e-20,0,"map_979_3_1",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.175797855092873,0,50.7086669941634,1.84747179542631e-20,1.14283867542376e-19,0,22,3.73171057785456e-21,6,979,3,"1","diploid","female"
"52","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,5.34318897872214e-20,0,"map_979_3_2",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.190562504110277,0,50.8333642709172,1.46412439493238e-20,8.94664108933717e-20,0,35.4545454545455,2.97182562960719e-21,6,979,3,"2","diploid","female"
"53","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,5.00076800190594e-18,0,"map_979_3_3",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.155153523670399,0,50.7864435862389,1.6807387977202e-18,8.39878324616723e-18,0,29.8181818181818,3.4051617993033e-19,6,979,3,"3","diploid","female"
"54","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,1.44948030265547e-18,0,"map_979_3_4",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.202606227071963,0,50.7433787434592,3.87304393420712e-19,2.44434428921121e-18,0,10,7.83349018121749e-20,6,979,3,"4","diploid","female"
"55","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0974849514318561,0,"map_979_3_5",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.138132091795661,0.0142956419819026,10.0606951281226,0.0490467528102568,0.099174099852626,0.00523911564924126,15.7272727272727,0.00060797793041034,6,979,3,"5","diploid","female"
"56","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.136883253451374,0,"map_979_3_6",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.176766384637043,0.010401670142519,12.9419260267321,0.0584977991121324,0.138752106820683,0.00438759010581642,25.6363636363636,0.0011856942009911,6,979,3,"6","diploid","female"
"57","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,0.0244927429719663,0,"map_979_3_7",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.152885362046719,0,16.6818619254206,0.0100802782895662,0.0250239522057888,0.000822195893181322,39.6363636363636,0.000345650794898117,6,979,3,"7","diploid","female"
"58","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,3.8044236335795e-19,0,"map_979_3_8",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.182154082943975,0,50.7751616083266,1.06739525385049e-19,6.28656368478744e-19,0,28.7272727272727,2.16163240224548e-20,6,979,3,"8","diploid","female"
"59","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,8.09312497446082e-19,0,"map_979_3_9",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.195900476909954,0,50.7628989408542,1.79857734964745e-19,1.31882178294119e-18,0,32,3.64050831122275e-20,6,979,3,"9","diploid","female"
"60","0","0","0","0",-0.822242736816406,3114.07470703125,2.5,1.14758566149386e-17,0,"map_979_3_10",4,60,500,0.2,1,66.6734735437496,20.4210120294384,20,5,0.1,0.178506045810172,0,50.8074465768019,3.32521741614823e-18,1.92607550763284e-17,0,23.8181818181818,6.74258424253963e-19,6,979,3,"10","diploid","female"
"61","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,2.03880943470865e-19,0,"map_2235_1_1",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.200173621444888,0,50.7128558599317,4.48455325431834e-20,3.33649987586528e-19,0,29.9090909090909,9.05991441142541e-21,7,2235,1,"1","diploid","female"
"62","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,5.10682694095792e-20,0,"map_2235_1_2",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.19714921766627,0,50.8268000717089,1.26600910261152e-20,8.4553561825265e-20,0,42.3636363636364,2.56916375472585e-21,7,2235,1,"2","diploid","female"
"63","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0431857473556216,0,"map_2235_1_3",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.161759033615818,0,24.0952285910892,0.0138983306346068,0.0510268143761485,0,54.3636363636364,0.000795863561214514,7,2235,1,"3","diploid","female"
"64","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,1.63577137243326e-18,0,"map_2235_1_4",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.176217471691637,0,50.7469431989377,4.60185799589251e-19,2.70640936423565e-18,0,13.8181818181818,9.3093767538104e-20,7,2235,1,"4","diploid","female"
"65","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.163999955288112,0,"map_2235_1_5",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.114220345155094,0.0096767369904981,18.1060754708633,0.12509969347111,0.163335198948424,0.00810171385157749,39.6363636363636,0.0049470841842566,7,2235,1,"5","diploid","female"
"66","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.244602068014984,0,"map_2235_1_6",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.183011015769009,0.00996595940104737,16.3269506951893,0.151337921554051,0.241581748412968,0.00930081079193506,52.9090909090909,0.0048282113268951,7,2235,1,"6","diploid","female"
"67","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0167996416413318,0,"map_2235_1_7",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.141515413600526,0,22.9991963879368,0.00632812959066769,0.0204221046850031,0,47.7272727272727,0.000338346628744609,7,2235,1,"7","diploid","female"
"68","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,5.33837246899968e-19,0,"map_2235_1_8",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.170564833843598,0,50.7822948489593,1.42849617552905e-19,8.69140017272371e-19,0,50,2.89382881291436e-20,7,2235,1,"8","diploid","female"
"69","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,8.47725679388706e-19,0,"map_2235_1_9",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.226601600168504,0,50.7733804717179,1.48654364957906e-19,1.36785583307082e-18,0,46,3.01034047340874e-20,7,2235,1,"9","diploid","female"
"70","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0281315163850238,0,"map_2235_1_10",4,60,500,0.2,1,84.7314878680749,21.0867709669366,20,5,0.1,0.14942764330017,0,23.6157396411486,0.00938720506347607,0.0307370284035636,0.000496615350366891,34.0909090909091,0.000543993669131138,7,2235,1,"10","diploid","female"
"71","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,2.00242710045954e-19,0,"map_2235_2_1",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.200173621444888,0,50.7153248225082,4.46946715254104e-20,3.20943091745621e-19,0,26.0909090909091,9.03039598207515e-21,8,2235,2,"1","diploid","female"
"72","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,4.92795897201619e-20,0,"map_2235_2_2",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.19714921766627,0,50.838565757792,1.23476310680912e-20,8.04538655391825e-20,0,33.1818181818182,2.50717823420313e-21,8,2235,2,"2","diploid","female"
"73","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0485945204820657,0,"map_2235_2_3",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.161759033615818,0,17.4107627068361,0.0157844347810148,0.0404930602122231,0.000568474687462047,48.7272727272727,0.000591652736036429,8,2235,2,"3","diploid","female"
"74","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,1.3706965988522e-18,0,"map_2235_2_4",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.176217471691637,0,50.7611777388987,3.87249800661374e-19,2.21944753770692e-18,0,12.3636363636364,7.83931322759134e-20,8,2235,2,"4","diploid","female"
"75","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.165484769396227,0.0161412273605275,"map_2235_2_5",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.114220345155094,0.0096767369904981,17.6392734106124,0.15126724243176,0.149588050294618,0.00669259327688774,41.7272727272727,0.00582094631159135,8,2235,2,"5","diploid","female"
"76","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.239134229259514,0.0151272930724668,"map_2235_2_6",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.183011015769009,0.00996595940104737,17.3565061021768,0.149910259559148,0.225308080411009,0.00570957858969447,45.0909090909091,0.00527449452228186,8,2235,2,"6","diploid","female"
"77","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0207567713325105,0,"map_2235_2_7",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.141515413600526,0,16.0648403925754,0.00785783322789376,0.0174778528152391,0.000321579778992696,41.1818181818182,0.000260893852791496,8,2235,2,"7","diploid","female"
"78","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,5.12793870028387e-19,0,"map_2235_2_8",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.170564833843598,0,50.7919253499435,1.40114506154379e-19,8.08750232027251e-19,0,45.6363636363636,2.83969050287285e-20,8,2235,2,"8","diploid","female"
"79","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,7.95435266169108e-19,0,"map_2235_2_9",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.226601600168504,0,50.7894081823412,1.4357021051733e-19,1.25406945637216e-18,0,42.8181818181818,2.9096366035311e-20,8,2235,2,"9","diploid","female"
"80","0","0","0","0",-0.506825804710388,3098.98779296875,2.5,0.0399399271272373,0,"map_2235_2_10",4,60,500,0.2,1,82.942541257588,21.1167756446742,20,5,0.1,0.14942764330017,0,17.523944231861,0.0140260749539747,0.0379486855470247,0.000466295884567255,32.6363636363636,0.00050539580038998,8,2235,2,"10","diploid","female"
