"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
2.24918147099067e-14,4.33805460641901e-13,8.16038431464821e-12,1.51883178854587e-10,2.78881809459641e-09,5.11127473240588e-08,9.33301736241782e-07,1.24179070384777e-05,8.25579765583739e-05,0.000239861183135711,0.000332162046238217,0.000307618861694653,0.000277867269876796,0.000257119677448786,0.00023877317286423,0.00022343107997849,0.000210412920141761,0.000199315106068397,0.000189822838709326,0.000181674167735498,0.000174659688971044,0.000168607933483715,0.000163378059152761,0.000158853555512899,0.000154937423103987,0.000151548424696492,0.000148618132466981,0.000146088594529781,0.000143910477187533,0.000142041577204378,0.000140445623381107,0.000139091305708233,0.000137951484601055,0.0001370025434278,0.000136223855674536,0.000135597344298121,0.000135107115586466,0.000134739153528266,0.000134481063554634,0.000134321856748218,0.000134251767367647,0.000134262097916779,0.000134345087082708,0.000134493796737329,0.000134702014893243,0.000134964172063191,0.000135275268922162,0.000135630813535189,0.000136026766709248,0.000136459494268326,0.000136925725247554,0.000137422515163692,0.000137947213652204,0.000138497435870967,0.000139071037161628,0.000139666090535338,0.000140280866612738,0.000140913815700969,0.000141563551734926,0.00014222883784749,0.000142908573365209,0.000143601782052907,0.000144307601453749,0.000145025273191025,0.000145754134114947,0.000146493608192436,0.000147243199050638,0.000148002483096065,0.000148771103140945,0.000149548762476948,0.000150335219344002,0.000151130281748508,0.000151933802591233,0.000152745675070296,0.000153565828329373,0.000154394223325279,0.000155230848892798,0.000156075717987802,0.000156928864092594,0.000157790337769897,0.000158660203354157,0.00015953853577075,0.000160425417475394,0.000161320935507564,0.000162225178653004,0.000163138234711549,0.00016406018786747,0.000164991116160405,0.000165931089055749,0.000166880165115059,0.000167838389791884,0.000168805793932877,0.000169782406308709,0.000170768585438057,0.000171772185867506,0.000172940962530433,0.000176717200751444,0.000221635307381217,0.000767439524615809,0.00403876316291755
1.06751012383529e-13,1.87034666127346e-12,3.19634413134307e-11,5.407878306735e-10,9.03281435698552e-09,1.50151114785833e-07,2.51944901417909e-06,3.21541937484463e-05,0.000210487865374303,0.000606229430975704,0.000829071249990036,0.00075108015574444,0.000662441455609002,0.000599898716683239,0.000545093893682914,0.000499248987097897,0.0004603839302016,0.000427216706192363,0.0003987751947237,0.000374255252211689,0.000353017424397004,0.000334542329653524,0.000318406358659297,0.0003042617429564,0.000291821166483857,0.000280845870751953,0.000271136324943405,0.000262524882813227,0.000254869963040605,0.000248051409757068,0.000241966772719263,0.000236528308285784,0.000231660548659522,0.000227298321605858,0.000223385129178939,0.000219871814029692,0.00021671545721964,0.000213878463288119,0.000211327797476652,0.000209034347142041,0.000206972384966439,0.000205119115957143,0.000203454293692199,0.00020195989401609,0.000200619836580005,0.000199419746374197,0.000198346748808665,0.000197389293035033,0.00019653699912299,0.000195780525452977,0.000195111453297234,0.000194522186061063,0.000194005861066654,0.000193556272100066,0.000193167801221617,0.00019283535857184,0.00019255432909808,0.000192320525287734,0.00019213014512883,0.000191979734631626,0.000191866154340054,0.000191786549342083,0.00019173832235601,0.000191719109527352,0.000191726758620053,0.000191759309327593,0.000191814975465372,0.000191892128836472,0.000191989284589268,0.000192105087908149,0.000192238301898205,0.000192387796541788,0.000192552538619571,0.000192731582501552,0.000192924061724588,0.000193129181282756,0.000193346210565332,0.000193574476884565,0.000193813359541886,0.000194062284386884,0.000194320718828328,0.000194588167260849,0.000194864166874725,0.000195148283819535,0.000195440109695396,0.000195739258348065,0.000196045362946434,0.000196358073322963,0.000196677053559572,0.000197001979807429,0.000197332538415788,0.000197668426104353,0.000198009386280345,0.000198355945692557,0.000198723108142432,0.000199366538119322,0.000204156976298933,0.000268020536505148,0.000962113659266234,0.00465987132621669
1.58935726496163e-11,1.66133502190453e-10,1.67832483168488e-09,1.67734051860143e-08,1.65996663756359e-07,1.62231982174671e-06,1.61169892605858e-05,0.000147598439868125,0.000848363517012139,0.00235462338890117,0.00323874127073895,0.00301687822673695,0.00273600536800555,0.00254527793678387,0.00237564308671942,0.0022322275583371,0.00210980106361915,0.00200447616914886,0.00191347205001529,0.00183443692364005,0.00176548200698052,0.00170506151198835,0.00165190237082241,0.00160494999048375,0.00156332527882015,0.0015262913496335,0.00149322726232118,0.00146360720755436,0.00143698389790984,0.0014129752264303,0.00139125348398797,0.00137153659232614,0.00135358093483574,0.00133717546133423,0.00132213681457307,0.00130830528074714,0.00129554140815749,0.00128372317051689,0.0012727435764963,0.00126250864671013,0.00125293569471561,0.00124395186072732,0.00123549285635553,0.0012275018863251,0.00121992871924898,0.00121272888444384,0.00120586297574137,0.00119929604646199,0.00119299708233401,0.00118693854127949,0.00118109595074301,0.0011754475546867,0.00116997400357199,0.00116465808164368,0.00115948446666203,0.00115443951792379,0.00114951108899782,0.00114468836209415,0.00113996170140309,0.00113532252309655,0.00113076317998613,0.00112627685909228,0.00112185749060089,0.00111749966687573,0.00111319857036009,0.00110894990934462,0.00110474986070242,0.00110059501880069,0.00109648234989239,0.00109240915137413,0.00108837301536795,0.00108437179614863,0.00108040358099297,0.00107646666407684,0.00107255952308834,0.00106868079826355,0.00106482927358456,0.00106100385990906,0.00105720357982681,0.00105342755406112,0.00104967498925424,0.00104594516699313,0.00104223743394831,0.0010385511930125,0.0010348858953383,0.00103124103318515,0.00102761613349592,0.00102401075213285,0.00102042446872639,0.00101685688232394,0.00101330761136772,0.00100977635080017,0.00100626377147001,0.0010027848900577,0.000999558983443068,0.000999484308917906,0.00103827953534049,0.0015218858226422,0.00570056596682567,0.0239142366043427
4.596985179645e-17,1.2511853445219e-15,3.30543679612137e-14,8.54347537903809e-13,2.13819574044262e-11,5.37873055584255e-10,1.30084836862191e-08,1.9929183670231e-07,1.38540059810182e-06,4.00123136225772e-06,5.24845431775946e-06,4.39668400297376e-06,3.63037747905905e-06,3.12222575815228e-06,2.70068598092341e-06,2.36932599486837e-06,2.10388889346827e-06,1.88902556989194e-06,1.71397469999109e-06,1.57029815086924e-06,1.45168873566711e-06,1.35329866159493e-06,1.27137591345651e-06,1.20299111454925e-06,1.145836215027e-06,1.09807806195128e-06,1.05824930997315e-06,1.02516680322616e-06,9.97869931669968e-07,9.75573685127722e-07,9.57632623143295e-07,9.43513012832762e-07,9.32771128408244e-07,9.25036233687578e-07,9.1999714953308e-07,9.17391584691896e-07,9.16997610939019e-07,9.18626812737772e-07,9.221187525512e-07,9.27336475906173e-07,9.34162842787279e-07,9.42497519284391e-07,9.52254499522115e-07,9.63360055595666e-07,9.75751034606781e-07,9.89373438472553e-07,1.0041812351121e-06,1.02013535975561e-06,1.03720287310989e-06,1.05535624944082e-06,1.07457277266452e-06,1.09483402255966e-06,1.1161254364389e-06,1.1384359342163e-06,1.16175759690941e-06,1.18608539032123e-06,1.21141692703758e-06,1.23775226101154e-06,1.26509370993929e-06,1.29344570139797e-06,1.32281463934891e-06,1.35320878813324e-06,1.38463817152063e-06,1.41711448473314e-06,1.45065101766735e-06,1.48526258778911e-06,1.52096548138624e-06,1.55777740204156e-06,1.59571742533757e-06,1.63480595892998e-06,1.67506470723432e-06,1.71651664006039e-06,1.75918596460688e-06,1.80309810029559e-06,1.84827965598184e-06,1.89475840912813e-06,1.94256328657211e-06,1.99172434655922e-06,2.04227276174493e-06,2.09424080290377e-06,2.1476618231112e-06,2.20257024219172e-06,2.25900153125202e-06,2.31699219714268e-06,2.3765797667157e-06,2.43780277076841e-06,2.50070072758744e-06,2.56531412603176e-06,2.63168440814132e-06,2.69985395170533e-06,2.76986606051638e-06,2.84176509486461e-06,2.91559901697954e-06,2.99146331817647e-06,3.07024272654915e-06,3.16566187148044e-06,3.49225359645214e-06,7.13390808249966e-06,4.45424144035517e-05,0.000230014042090045
7.18423089119737e-13,1.16629243834881e-11,1.84072870863768e-10,2.87141464435967e-09,4.42101853434698e-08,6.75215053382599e-07,1.03958459332162e-05,0.000125860063071599,0.000808280139907369,0.00232694103279371,0.00322966174263646,0.00300493120594295,0.00271278160379317,0.00250568431304543,0.00232173546646465,0.00216569364167947,0.00203158525752013,0.00191561018897448,0.00181482363953336,0.00172676964849968,0.00164947067652884,0.0015813022477511,0.00152092489824672,0.00146722714075485,0.00141928127007616,0.00137630879403802,0.00133765307193419,0.00130275756818932,0.00127114844903638,0.00124242057264384,0.00121622614564449,0.00119226548733053,0.00117027946957391,0.00115004329645351,0.00113136136072527,0.00111406297035438,0.00109799878157888,0.00108303780850968,0.00106906490541422,0.00105597863831367,0.0010436894786516,0.00103211826455199,0.00102119488532629,0.00101085715298645,0.0010010498310142,0.000991723795865416,0.000982835310916753,0.000974345395994818,0.000966219278426244,0.000958425913837059,0.000950937566810757,0.000943729443065411,0.000936779366093802,0.000930067492276746,0.000923576059368635,0.000917289163997828,0.000911192564448919,0.000905273505519862,0.00089952056269162,0.000893923503225207,0.000888473162121949,0.000883161331156806,0.000877980659429239,0.000872924564077655,0.00086798714997697,0.000863163137388729,0.000858447796662928,0.000853836889203168,0.000849326614004639,0.000844913559159535,0.000840594657798783,0.000836367148003799,0.000832228536278644,0.000828176564222473,0.000824209178085607,0.000820324500930492,0.000816520807152076,0.000812796499141242,0.000809150085900545,0.000805580163443808,0.000802085396830844,0.000798664503705757,0.000795316239222406,0.000792039382254021,0.000788832722795636,0.000785695050478392,0.000782625144123908,0.000779621762275174,0.000776683634648621,0.000773809454478144,0.000770997872093577,0.000768247496923296,0.000765557043461152,0.000762928162497949,0.00076041661065429,0.000758962958985368,0.000772513427534371,0.000992856129936525,0.00335619183716126,0.0156010463375271
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.01195805337716e-16,1.09790087692299e-14,2.94823787274677e-13,7.85522098178336e-12,2.06833037139288e-10,5.51887867652256e-09,1.36254442363606e-07,2.08212634581112e-06,1.45283876985392e-05,4.29491318599093e-05,6.00314659208414e-05,5.62264175512056e-05,5.13694579362748e-05,4.7945964125391e-05,4.49245311853883e-05,4.2412318544453e-05,4.02881154831496e-05,3.84896657675909e-05,3.69642317969166e-05,3.56687552365072e-05,3.45685907146503e-05,3.36352713828953e-05,3.28453558816137e-05,3.21793894481737e-05,3.16211273199125e-05,3.11569231563283e-05,3.07752474051865e-05,3.04663056123814e-05,3.02217337857113e-05,3.00343538507071e-05,2.98979761702136e-05,2.98072391714521e-05,2.97574783976238e-05,2.97446190235321e-05,2.97650871837662e-05,2.98157364631752e-05,2.98937866697757e-05,2.99967726063453e-05,3.01225010207276e-05,3.02690142775635e-05,3.04345595792167e-05,3.06175627887669e-05,3.08166060865345e-05,3.10304088338965e-05,3.12578111320247e-05,3.14977596546629e-05,3.17492954078496e-05,3.20115431292362e-05,3.22837020881905e-05,3.25650380874557e-05,3.28548764995171e-05,3.31525961974013e-05,3.34576242615127e-05,3.37694313621804e-05,3.40875277325441e-05,3.44114596588285e-05,3.47408064253905e-05,3.50751776605432e-05,3.5414211036367e-05,3.57575702817469e-05,3.61049434729343e-05,3.64560415701743e-05,3.68105971725108e-05,3.71683634658757e-05,3.75291133421027e-05,3.78926386686271e-05,3.82587496904398e-05,3.86272745473785e-05,3.8998058891142e-05,3.93709655875157e-05,3.97458744902663e-05,4.01226822739948e-05,4.05013023139946e-05,4.08816646018461e-05,4.12637156861134e-05,4.16474186281223e-05,4.20327529633977e-05,4.24197146599303e-05,4.2808316065049e-05,4.31985858332982e-05,4.35905688283505e-05,4.39843259926472e-05,4.4379934179141e-05,4.47774859402019e-05,4.51770892694595e-05,4.55788672930643e-05,4.5982957907565e-05,4.63895133622908e-05,4.67986997848142e-05,4.72106966487268e-05,4.76256961837053e-05,4.80439027343417e-05,4.84655323383815e-05,4.8890824182057e-05,4.93204773758052e-05,4.97666709169075e-05,5.04533016744572e-05,5.54860247443723e-05,0.000137902248484313,0.000888725481549811
2.74431267014115e-13,4.64796081636001e-12,7.6703802419779e-11,1.25292920591904e-09,2.02227756339578e-08,3.24589208421908e-07,5.23619816833741e-06,6.50464150130866e-05,0.000421528144200716,0.00121540488251468,0.00168054474901656,0.00154792272239284,0.00137978854102523,0.00125970510761508,0.00115491125480473,0.00106695799353641,0.00099221300399515,0.000928306593980541,0.000873397069949546,0.000825976243650741,0.000784837746892989,0.000748999714261187,0.000717659245987988,0.000690155283610202,0.000665940119407358,0.000644557266354824,0.000625624102904751,0.000608818192814421,0.000593866427848611,0.000580536358949518,0.000568629233929,0.000557974374041211,0.000548424607175016,0.000539852539598518,0.000532147496802886,0.000525213001021558,0.000518964681375445,0.000513328534461251,0.000508239470143827,0.000503640090512272,0.000499479660293375,0.000495713235146654,0.000492300920692502,0.000489207240229002,0.000486400593163946,0.000483852789449448,0.000481538647929145,0.00047943564862573,0.000477523630713159,0.000475784529314515,0.000474202145407075,0.000472761944050723,0.000471450876924484,0.000470257225790139,0.000469170464026977,0.000468181133817821,0.000467280736929958,0.000466461637338357,0.000465716974193355,0.000465040583849246,0.000464426929851009,0.000463871039929326,0.000463368449183831,0.000462915148744912,0.000462507539298571,0.000462142388939355,0.000461816794885374,0.000461528148648776,0.000461274104305974,0.000461052549556049,0.000460861579293766,0.000460699471456576,0.000460564664933574,0.000460455739349233,0.000460371396556353,0.000460310443691525,0.000460271777662898,0.000460254370954521,0.000460257258644144,0.000460279526542544,0.000460320300372273,0.000460378735912395,0.000460454010043456,0.000460545312633727,0.000460651839213825,0.000460772784392161,0.000460907335968429,0.000461054669706582,0.000461213944732787,0.000461384299533574,0.000461564848660757,0.000461754682849633,0.000461952928019045,0.000462159991050007,0.000462401877769258,0.000463151805747954,0.000471844796835992,0.000597643508586033,0.00203189960316787,0.00996067935902016
9.20147693248396e-08,4.11361907285944e-07,1.72789833275196e-06,7.20319872656137e-06,2.96083027704165e-05,0.000119564519410326,0.000474064913245774,0.00183731145627598,0.00619904162456915,0.0141317286317554,0.0196615854234426,0.0200379685403352,0.0191041828103865,0.018276913441006,0.0175160457145557,0.0168135022256034,0.0161631153792832,0.015559131369814,0.0149966449450587,0.0144713824650015,0.0139796185529434,0.0135180939892782,0.0130839486803064,0.0126746653157226,0.0122880219675183,0.0119220520446574,0.0115750103390218,0.0112453441351967,0.0109316685466532,0.0106327453927907,0.0103474650533167,0.0100748308349091,0.00981394546487945,0.00956399939146703,0.00932426062340819,0.00909406588489677,0.00887281289782731,0.00865995363276175,0.00845498839455134,0.00825746062891399,0.00806695235326095,0.00788308012929212,0.00770549150682136,0.00753386187835068,0.00736789169240557,0.00720730398083656,0.00705184216140074,0.00690126808213677,0.00675536027848684,0.00661391241791669,0.0064767319100432,0.00634363866307962,0.006214463969822,0.00608904950848406,0.0059672464454911,0.00584891462890693,0.00573392186252642,0.0056221432518485,0.00551346061417575,0.00540776194598749,0.00530494094152145,0.00520489655719055,0.00510753261706726,0.00501275745520194,0.00492048359101077,0.00483062743438284,0.00474310901752141,0.00465785175085736,0.00457478220065831,0.00449382988620962,0.00441492709466822,0.00433800871188861,0.00426301206769747,0.00418987679424959,0.00411854469623793,0.00404895963185471,0.00398106740351087,0.00391481565741971,0.0038501537912391,0.00378703286904453,0.00372540554297569,0.00366522598096214,0.00360644979998999,0.0035490340044221,0.00349293692892975,0.00343811818563913,0.00338453861516819,0.0033321602415933,0.00328094623443949,0.00323086090832711,0.00318187003923646,0.00313394399948921,0.00308708595157547,0.003041581065598,0.00300017782375965,0.00298694211906651,0.00320575743137906,0.00526270281718871,0.0183603048863923,0.0579362979409409
3.24967265617773e-14,6.85246316471111e-13,1.40944691324722e-11,2.86951482069968e-10,5.75294495333115e-09,1.15669555847405e-07,2.31211462877267e-06,3.23705206316809e-05,0.000219381791873151,0.000640977775722406,0.00089059628225107,0.000838986433662786,0.000783182628242644,0.000747111549302655,0.000712277670449019,0.000682594106788786,0.000656671803012132,0.000633949046384419,0.000614011995482775,0.000596462044714419,0.000580981441208918,0.000567298993808006,0.000555184915896776,0.000544443526469151,0.000534907275580198,0.00052643214138776,0.00051889381055802,0.00051218457292446,0.000506210769437238,0.000500890685035262,0.000496152801058236,0.000491934338802549,0.00048818004028101,0.000484841143067658,0.000481874514671414,0.000479241918612463,0.000476909389693465,0.000474846700182582,0.000473026901994943,0.000471425932658376,0.000470022275020211,0.000468796662404968,0.000467731822353771,0.000466812253232486,0.000466024028939648,0.000465354627718962,0.000464792781717377,0.000464328344454719,0.000463952173805502,0.000463656028454578,0.000463432476089159,0.00046327481184127,0.000463176985705661,0.000463133537835704,0.000463139540769611,0.000463190547766117,0.000463282546536498,0.000463411917751561,0.000463575397780625,0.000463770045186734,0.000463993210560163,0.000464242509322108,0.000464515797173605,0.000464811147902175,0.000465126833291357,0.000465461304906777,0.000465813177557434,0.000466181214252897,0.000466564312496587,0.000466961491772517,0.000467371882098238,0.000467794713530383,0.000468229306521518,0.000468675063037975,0.000469131458358256,0.000469598033480586,0.000470074388076225,0.000470560173932547,0.000471055088836479,0.000471558870854923,0.000472071292974257,0.000472592158065928,0.00047312129414957,0.000473658549929141,0.000474203790581152,0.00047475689377724,0.000475317745926286,0.000475886238623826,0.000476462265300716,0.000477045718096655,0.000477636485527753,0.000478234460745949,0.00047883972728369,0.000479455753893356,0.000480141968091969,0.000481809686170231,0.000497290102229228,0.000692673974800649,0.00260266334390585,0.0117275780562937
